tchtextuserjid,classcode,classid,invitationid,tch
t145_1607946777951_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,2a40e180-163e-4d18-8adb-1bf6b1b12e09,t245_20201214-172029_2
t145_1607946782007_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,1726da03-4003-46b3-bc10-c0baae1fcbea,t245_20201214-172029_1
t145_1607946781783_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,e9ae87cc-f722-46d3-9b76-5b7d9586384e,t245_20201214-172029_3
t145_1607946795619_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,20e58dc0-5467-4580-8183-0e49447fee04,t245_20201214-172029_2
t145_1607946798465_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,4089e6d4-8b9b-47ec-ae14-6226d18f137b,t245_20201214-172029_1
t145_1607946798733_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,9f7e920f-63f4-4746-ba71-db8d413ae1a2,t245_20201214-172029_3
t145_1607946806053_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,54b6ce5a-53b3-4ac8-8aad-45bceab7599d,t245_20201214-172029_2
t145_1607946808799_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,34e82c1a-a6f8-426d-93be-f72ec347a606,t245_20201214-172029_1
t145_1607946809557_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,4684f636-a67e-4010-9b88-28149d51d4f8,t245_20201214-172029_4
t145_1607946810163_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,5e43e1bf-6a45-43a4-90a7-f9da37073fae,t245_20201214-172029_3
t145_1607946817483_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,235423d8-4442-47d2-a018-be094b968efb,t245_20201214-172029_2
t145_1607946822474_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,ad46ca51-7b9e-4fe7-b6ab-bb6de7b845fa,t245_20201214-172029_4
t145_1607946819667_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,1ad5e450-4c45-4b04-8c9e-e335e13b4ad9,t245_20201214-172029_1
t145_1607946825399_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,55622e36-40b1-42cb-9489-b03afd3ac27c,t245_20201214-172029_3
t145_1607946833361_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,7b4ea823-8f1e-4df9-ab23-6fc3c3c67916,t245_20201214-172029_2
t145_1607946835740_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,7839a74d-a467-475a-9c35-60fc9bf8af1f,t245_20201214-172029_3
t145_1607946833807_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,70cc9a7e-fdb5-482a-8829-d64941412767,t245_20201214-172029_4
t145_1607946834219_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,7026e9a5-19c5-40b3-8b46-601dc896e9ab,t245_20201214-172029_1
t145_1607946844174_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,f0a801db-959c-4cde-a260-303c71740845,t245_20201214-172029_2
t145_1607946849728_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,4326da6e-5a99-425f-b9f7-431569c91b18,t245_20201214-172029_1
t145_1607946848093_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,c63e0231-a827-4368-99e9-c3b7236ece1f,t245_20201214-172029_3
t145_1607946849451_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,c53296c3-a906-4c7d-9a48-282f41772a2e,t245_20201214-172029_4
t145_1607946856154_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,fe95bc93-e32b-4307-a1ea-58b2c8105b20,t245_20201214-172029_2
t145_1607946861972_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,ff1217f2-bed7-4e7f-9d4f-50b6e8ef91ff,t245_20201214-172029_4
t145_1607946861764_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,fe5f1827-7ac3-4471-9f65-f5fce9abdec2,t245_20201214-172029_3
t145_1607946861210_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,8b06d319-05d7-438b-be11-05921563e8e1,t245_20201214-172029_1
t145_1607946862684_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,9f8382a8-6793-4980-8d1d-6d25d01e5078,t245_20201214-172029_5
t145_1607946869138_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,c81eaff0-23e5-4f32-8398-1a0f4f56b08b,t245_20201214-172029_2
t145_1607946872013_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,05a3f6fe-93af-4dad-98c0-ec5657618182,t245_20201214-172029_4
t145_1607946873211_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,6aad34d6-7f47-448a-bd8f-c572e2deb4fe,t245_20201214-172029_3
t145_1607946877138_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,b454ac47-82f8-4ec4-ad40-13a740812453,t245_20201214-172029_5
t145_1607946875709_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,7d19139f-510a-4d0e-b0e6-489e2e708f9b,t245_20201214-172029_1
t145_1607946884659_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,33e0e98c-ac15-4160-953d-45c4a64d545f,t245_20201214-172029_4
t145_1607946882036_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,576902bb-24d8-48c9-a5dd-3e921e67cdd8,t245_20201214-172029_2
t145_1607946887321_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,0e3f48bc-3fdd-4dc7-a63d-70345829f0ef,t245_20201214-172029_5
t145_1607946886520_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,b147631a-90b9-480c-978c-146aa148cabe,t245_20201214-172029_3
t145_1607946889926_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,49c57451-5934-4430-908c-bc92301e304f,t245_20201214-172029_1
t145_1607946895343_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,7b7da647-64b5-4a86-86e0-2c507b1a603b,t245_20201214-172029_4
t145_1607946899073_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,495dfd43-ee14-4ad1-b5ac-3caa79341b59,t245_20201214-172029_2
t145_1607946899177_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,8024ace9-8171-4b67-8167-ed67273e10b0,t245_20201214-172029_5
t145_1607946901185_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,14409c57-f604-4c06-8d27-dca794c6042f,t245_20201214-172029_3
t145_1607946907294_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,08daa6f1-2cd8-4c9b-ae94-0391fb21dba2,t245_20201214-172029_1
t145_1607946912410_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,1882c3c7-4e1d-4101-8432-fbe2fdd94f1f,t245_20201214-172029_5
t145_1607946911003_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,bbb00409-28c5-425b-868a-5676c90d9de1,t245_20201214-172029_4
t145_1607946912157_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,c4793359-f200-4fe0-b68f-af3f881e3309,t245_20201214-172029_2
t145_1607946916677_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,3d188081-e092-40c5-a55c-de32cbc1cb6f,t245_20201214-172029_3
t145_1607946917646_1,rvuJ-k76g,7444ba8d-3e02-11eb-90a7-0242ac110003,d4413e92-68e5-4355-9428-8c7e55d6478d,t245_20201214-172029_1
t145_1607946918251_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,630f8d67-0f4b-4ca1-b29c-2b221bf5b605,t245_20201214-172029_6
t145_1607946922644_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,10833c36-c923-49ce-a7e1-9afdb1fff0af,t245_20201214-172029_5
t145_1607946929018_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,9fdafb96-1a87-45e4-820f-0558361b5701,t245_20201214-172029_2
t145_1607946927482_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,f60dcbb2-93fa-4785-9359-fba2e26549ff,t245_20201214-172029_4
t145_1607946935755_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,ae8268d8-9c5c-4206-884c-28f277679d36,t245_20201214-172029_6
t145_1607946930710_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,53a691f0-40f4-424d-a58f-142bb089b5fd,t245_20201214-172029_3
t145_1607946937345_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,abae18a3-45d0-4100-8522-25aaae0c6692,t245_20201214-172029_5
t145_1607946939153_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,119d19c2-2fe1-499b-90bf-8f71c9c02bf3,t245_20201214-172029_2
t145_1607946940357_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,9e859d9f-8fae-45d0-bb93-a12fde650613,t245_20201214-172029_4
t145_1607946946416_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,24cc92bb-0465-489f-854f-40a1674f021c,t245_20201214-172029_6
t145_1607946948296_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,7cc83b0c-bbf9-4605-a24d-acbadf32bfc6,t245_20201214-172029_3
t145_1607946952116_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,e1d05f0d-600c-41b6-8eda-b4808bddbf33,t245_20201214-172029_4
t145_1607946958090_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,cecdc367-6331-4a0e-bff4-803fd646b2ae,t245_20201214-172029_6
t145_1607946951259_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,74f79f22-272f-4975-bdff-ca3cd5d57a79,t245_20201214-172029_5
t145_1607946951272_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,7db7cee2-6a1a-4940-9399-e418b7d7ccd3,t245_20201214-172029_2
t145_1607946961898_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,6466fd68-7f47-4188-a877-91e3d60d980a,t245_20201214-172029_7
t145_1607946962024_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,1f402450-2c6d-436d-a7f4-b8b6b7882488,t245_20201214-172029_3
t145_1607946968811_2,4zm2-N3vb,8f76b456-3e02-11eb-a47c-0242ac110003,f15d4aa4-0540-483c-9243-fa14473932d2,t245_20201214-172029_2
t145_1607946968513_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,61da446d-48e6-4922-9b31-49404be488c3,t245_20201214-172029_5
t145_1607946967968_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,e2c04765-3764-49d5-a6e0-69c7630dfb3c,t245_20201214-172029_4
t145_1607946974075_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,534a650e-c30b-4c67-b4b8-8188ef6c7ee7,t245_20201214-172029_7
t145_1607946968018_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,fec4f945-519a-470b-95f0-8cbc8a742f67,t245_20201214-172029_6
t145_1607946980416_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,d8ab9614-545c-447f-90ac-471eaa9efe0c,t245_20201214-172029_3
t145_1607946983815_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,e6f9b782-11ee-464e-a056-e6415dc3aab3,t245_20201214-172029_4
t145_1607946985261_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,a64906d6-6ebc-4485-8d9e-23bbdd05544d,t245_20201214-172029_6
t145_1607946981020_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,46391760-7132-4482-a426-8b5f4b0840e9,t245_20201214-172029_5
t145_1607946985079_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,565c40d2-841e-49db-b89c-54a5d91afbc7,t245_20201214-172029_7
t145_1607946993953_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,9d27dbc4-719a-4f44-89b5-95141956932f,t245_20201214-172029_4
t145_1607946991768_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,420cc4ca-df58-4267-a137-5f2b086a6169,t245_20201214-172029_3
t145_1607946996517_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,9fb44eab-8b36-4bd3-a93b-0b2803d26336,t245_20201214-172029_6
t145_1607946997763_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,6e9c7563-1586-4bcf-beeb-d4d3ac3e884b,t245_20201214-172029_5
t145_1607947000288_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,467f3b50-f74c-4929-8037-d261f24e879d,t245_20201214-172029_7
t145_1607947008684_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,72f869c6-eda5-410f-a9be-3e1931e91bbd,t245_20201214-172029_3
t145_1607947006362_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,20850ade-cff4-4dde-9ced-481c57044e40,t245_20201214-172029_4
t145_1607947010719_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,87a6d780-4315-4a4c-9a67-094d807c64d0,t245_20201214-172029_6
t145_1607947014964_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,5c68a606-321d-43fb-a556-3b872b79aaa1,t245_20201214-172029_5
t145_1607947016824_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,ff9a6f6e-28f6-4264-af0a-b46d6615cc61,t245_20201214-172029_7
t145_1607947012372_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,74cbc2e1-e8d7-447e-9437-17514ba6fe11,t245_20201214-172029_8
t145_1607947020411_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,709b4dc2-e86b-46be-aba0-0512120cf961,t245_20201214-172029_3
t145_1607947022351_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,2f40c031-e14d-414d-b3ee-2b35e7c20c95,t245_20201214-172029_4
t145_1607947025703_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,c9cf627a-2718-4058-b408-77bb695f1d99,t245_20201214-172029_6
t145_1607947025909_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,d24a1b8b-9d2b-4e9d-8ea5-3b6b5b9a0516,t245_20201214-172029_5
t145_1607947029574_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,47ebca4c-828f-49db-b200-41528adb986d,t245_20201214-172029_7
t145_1607947030055_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,95b295f0-4290-4c92-9b03-c210d44ba50a,t245_20201214-172029_8
t145_1607947033742_3,zYUp-43An,b1bca933-3e02-11eb-a47c-0242ac110003,166d04e4-0235-4c4c-9e12-5441c4ad48db,t245_20201214-172029_3
t145_1607947037106_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,980143fd-1ee3-4325-bef7-f95aa520e7cd,t245_20201214-172029_4
t145_1607947040671_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,fce92fcc-f6d0-467c-ab15-194cfd47f616,t245_20201214-172029_6
t145_1607947041805_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,a3752ef3-d9e4-4d26-970e-8fb7af88f63d,t245_20201214-172029_5
t145_1607947045742_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,0f44d37c-5727-452a-927f-d817b2df5753,t245_20201214-172029_8
t145_1607947045211_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,ac39d8d4-f8be-4271-aa70-61bd00e01eb0,t245_20201214-172029_7
t145_1607947056181_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,1751e841-aeb6-49f7-a89a-9192fe821962,t245_20201214-172029_6
t145_1607947056317_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,0cc1bfbd-4f33-490d-8941-86858adef887,t245_20201214-172029_5
t145_1607947054853_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,d4d25c59-74f8-43d1-a0dc-dc54702cbe58,t245_20201214-172029_4
t145_1607947058105_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,52fd6945-10c0-4124-bcfe-a41c6d71f5c3,t245_20201214-172029_7
t145_1607947057819_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,0dbc07d0-09c4-4fbb-a8a8-c950923b7ee1,t245_20201214-172029_8
t145_1607947068980_4,nVNc-4sDN,cb23f552-3e02-11eb-90a7-0242ac110003,6d845c94-be2d-436f-98ba-572943958ec0,t245_20201214-172029_4
t145_1607947067566_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,7b5159fc-fe6d-4dbc-9f31-e6b57cca0278,t245_20201214-172029_6
t145_1607947067664_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,0b815009-8148-4a05-97ab-0fcfda2f1401,t245_20201214-172029_5
t145_1607947067046_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,82e8e4da-6bf0-40e3-aec3-c2d0c820eda9,t245_20201214-172029_9
t145_1607947070532_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,7511de98-5a95-4e72-820d-080abda5530d,t245_20201214-172029_7
t145_1607947071664_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,9579633a-53b6-4e61-a102-d5d2cf5ac322,t245_20201214-172029_8
t145_1607947079856_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,3938532d-0109-4463-bab2-691e652d04db,t245_20201214-172029_6
t145_1607947082049_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,1d9d7a2f-e1c2-4c1c-a063-2c64297dce57,t245_20201214-172029_5
t145_1607947084978_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,55cf1904-fa85-495a-8bae-acdd86129455,t245_20201214-172029_7
t145_1607947083067_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,02583d05-c9b4-46d2-9030-9ca8f3abcfaa,t245_20201214-172029_9
t145_1607947085369_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,c3e49104-c564-4c65-94eb-76b2ad163c01,t245_20201214-172029_8
t145_1607947090122_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,6893ae3e-dba8-4402-8004-c556893c46a3,t245_20201214-172029_6
t145_1607947097364_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,5b02b8bf-b475-4728-8846-874a808bd802,t245_20201214-172029_5
t145_1607947099173_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,753568c1-2bba-49eb-804a-82ce215d88cf,t245_20201214-172029_7
t145_1607947099870_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,2e2ac7a2-1fa6-4134-9b74-63153a5aed3f,t245_20201214-172029_9
t145_1607947102536_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,db251af2-5283-4638-a004-3b2299673454,t245_20201214-172029_8
t145_1607947106462_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,eba11219-2100-42a0-8fa5-1ee0e6a03f67,t245_20201214-172029_6
t145_1607947112504_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,6c2a0f1d-493c-497c-9117-139e052baf33,t245_20201214-172029_7
t145_1607947112109_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,a79863d4-1c21-452d-975a-731f61326e9f,t245_20201214-172029_5
t145_1607947118474_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,146e844b-8371-4be3-84c0-a239d950c3df,t245_20201214-172029_8
t145_1607947116417_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,fa621ce8-d0d1-4303-a3a4-1cc61260864f,t245_20201214-172029_10
t145_1607947122717_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,f66ad5c6-4d2c-473c-87b6-11c9022938d7,t245_20201214-172029_6
t145_1607947117107_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,93dba5c4-3c38-46a8-a710-ab31555ff235,t245_20201214-172029_9
t145_1607947124410_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,3d6b3582-0b01-4563-9cd4-1824806bce5c,t245_20201214-172029_7
t145_1607947126865_5,24bP-i67J,e8a8df95-3e02-11eb-90a7-0242ac110003,88748ad6-2e74-4745-9103-b6c34c623272,t245_20201214-172029_5
t145_1607947132394_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,7e9b2908-bb64-4729-a5df-835e42e45a1d,t245_20201214-172029_10
t145_1607947133020_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,a8180e35-062f-4276-be98-c49d373f5d76,t245_20201214-172029_6
t145_1607947133181_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,096838b1-57bc-406b-896a-e3dbf0d0630e,t245_20201214-172029_9
t145_1607947130240_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,eebe0cfe-0965-4d95-bd58-34ab22352d71,t245_20201214-172029_8
t145_1607947134581_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,939f4a9d-2957-441c-b8ad-ae77b0e83780,t245_20201214-172029_7
t145_1607947145486_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,c0987871-8c78-45ce-bfa3-cccfb04b780d,t245_20201214-172029_6
t145_1607947145643_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,71a3be8a-7443-4e4a-bee5-00fb6ea4eea1,t245_20201214-172029_9
t145_1607947144807_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,9e6382be-75e0-43b9-b29a-b68d40792dc2,t245_20201214-172029_10
t145_1607947147567_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,f0b0f4c1-d348-4e0b-9fe4-c8a8f79d3ba7,t245_20201214-172029_8
t145_1607947152424_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,6f4361a6-f7a8-49c8-8552-8e203c605a64,t245_20201214-172029_7
t145_1607947157895_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,f58968d2-6262-4cac-aa4d-fdf66324fab9,t245_20201214-172029_9
t145_1607947157145_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,f35bec2a-188e-42b6-bf8f-39495c9acfbe,t245_20201214-172029_6
t145_1607947162023_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,0ff5d6c5-01e3-4ebb-9973-f2c090499c0c,t245_20201214-172029_10
t145_1607947162834_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,63f3b680-1f55-4802-87b1-071524170499,t245_20201214-172029_8
t145_1607947165419_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,66794e8a-ee38-4d04-bc59-a3b6d1b2e685,t245_20201214-172029_7
t145_1607947165197_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,087db740-55b1-406e-bede-656e4308f7f6,t245_20201214-172029_11
t145_1607947168949_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,bd6e27fb-f982-437a-bb76-40332488117e,t245_20201214-172029_9
t145_1607947169333_6,z7e6-Ne9f,0b9e0008-3e03-11eb-90a7-0242ac110003,e25a21c6-ade2-4d3c-a59c-9e1be77a3848,t245_20201214-172029_6
t145_1607947179604_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,a52f13df-8a02-462d-b5b6-eae3a9f72c3c,t245_20201214-172029_10
t145_1607947180472_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,5c5ac0b2-1d1b-4550-9848-b761c3695cc2,t245_20201214-172029_7
t145_1607947179632_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,a8b7e9fb-3439-459c-a35b-90d890843fb2,t245_20201214-172029_8
t145_1607947182472_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,3510f331-59d2-417d-b354-624fdad70e7a,t245_20201214-172029_11
t145_1607947186465_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,3bfc4625-18c2-416f-9e70-4d7d5e1330bd,t245_20201214-172029_9
t145_1607947189613_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,e5fc34f8-f8eb-455e-8778-38589b124808,t245_20201214-172029_10
t145_1607947190466_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,b574b650-abf2-4de1-8a97-e3783b02a4fe,t245_20201214-172029_7
t145_1607947196238_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,4a9bc8e4-1d2c-4f72-bee5-81f694fb3210,t245_20201214-172029_8
t145_1607947197281_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,43608ca0-c48b-45d5-8782-0bc51505e300,t245_20201214-172029_11
t145_1607947201245_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,9df6a921-d867-4d2b-a808-15b82149f075,t245_20201214-172029_10
t145_1607947198973_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,ded6d196-d403-480e-a9a6-587a3cc097d1,t245_20201214-172029_9
t145_1607947202428_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,62546c06-b4de-4d43-a896-9ec34b9df394,t245_20201214-172029_7
t145_1607947211137_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,c9b67752-66b7-417e-b185-b16696cfe494,t245_20201214-172029_8
t145_1607947214805_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,2dc65656-0bf3-4034-bd81-2350deb025a7,t245_20201214-172029_9
t145_1607947213291_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,05e3ce54-d28e-4c6c-b142-5daf6377727e,t245_20201214-172029_10
t145_1607947212312_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,cacf2e85-dd73-4451-906f-2114b7ee9ee6,t245_20201214-172029_11
t145_1607947216412_12,GD8N-bp2T,bb1b3b2f-3e03-11eb-a47c-0242ac110003,81085085-3e84-4a1c-8e8a-642c34e16aec,t245_20201214-172029_12
t145_1607947220299_7,2Epf-k9kP,256bd5ad-3e03-11eb-90a7-0242ac110003,e3397e6e-df38-4e05-a9db-b3054c47004f,t245_20201214-172029_7
t145_1607947226619_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,6346b474-52eb-4863-a366-817302990a68,t245_20201214-172029_9
