tchextuserjid,classcode,classid,invitationid,tch
t144_1607929642728_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,c43dbafd-e762-4ec0-ac7d-d95948149d83,t244_20201214-123328_3
t144_1607929646137_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,46038309-0c85-49fb-90dc-5f7f9567a75d,t244_20201214-123328_1
t144_1607929649251_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,f5472223-a745-47b5-bcca-e4743e7e7043,t244_20201214-123328_4
t144_1607929649588_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,7b7b59d0-0f9c-424f-985e-f2a9a76fa470,t244_20201214-123328_5
t144_1607929660494_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,3a1e7127-1647-4bb5-92b1-eb589e92416b,t244_20201214-123328_2
t144_1607929664131_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,4d0e4ab2-724a-447d-9f2f-b8f7a0f6b90f,t244_20201214-123328_3
t144_1607929669515_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,291d8652-e0d4-4a70-8118-f25e3f3a0516,t244_20201214-123328_4
t144_1607929665975_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,49f4cdf7-94c9-426d-a7c8-6c7c12c43780,t244_20201214-123328_1
t144_1607929674955_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,4f58aa32-dc71-4232-9170-059d78bb30c9,t244_20201214-123328_5
t144_1607929680554_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,078c3d3b-9d0b-4da1-b0a1-91fca89ef6a4,t244_20201214-123328_2
t144_1607929686741_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,c006771b-4fe2-413b-b64c-159f0b3f7b5d,t244_20201214-123328_3
t144_1607929691395_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,5b0469ef-f363-4a89-a528-36c0fc305e4e,t244_20201214-123328_4
t144_1607929692055_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,88d7f708-1a49-4412-b061-fcc0465c3b62,t244_20201214-123328_1
t144_1607929695688_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,3759b482-5be9-41b8-9cc6-2918f28cbc73,t244_20201214-123328_5
t144_1607929699686_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,fe1816ae-5e11-4bf4-a879-4d9eb545496c,t244_20201214-123328_6
t144_1607929698773_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,992a6538-fdbf-4be6-985d-3f83deb3da0a,t244_20201214-123328_2
t144_1607929712321_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,443f4d39-5672-4d31-b0ad-66514e8c2b77,t244_20201214-123328_4
t144_1607929709798_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,cd79f347-8374-4b83-bb69-17a2524118ed,t244_20201214-123328_3
t144_1607929712980_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,b6b07a74-b384-47b1-b152-c2680a98a278,t244_20201214-123328_1
t144_1607929721529_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,d16c0441-b312-433e-852f-afa0779e93f5,t244_20201214-123328_6
t144_1607929721417_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,48629ab8-89f9-4a58-9d4f-f221c21e0e3b,t244_20201214-123328_5
t144_1607929723345_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,d5466895-44bc-47a3-beee-66c5e4f3b8e0,t244_20201214-123328_2
t144_1607929734129_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,4b2c62e3-370a-40a7-9c10-a66d7ef77539,t244_20201214-123328_3
t144_1607929731724_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,152d0e14-bdab-4747-a22e-427e737ca6c4,t244_20201214-123328_4
t144_1607929739498_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,8bbcfced-bbaf-4a68-acc6-6b1606c08133,t244_20201214-123328_1
t144_1607929740917_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,c92eee18-54e3-43d7-ab5b-fc69fa1750c3,t244_20201214-123328_6
t144_1607929744902_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,3aefecd6-17ff-4c0d-939f-d8e94f401ed4,t244_20201214-123328_5
t144_1607929745947_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,cf1337f0-37fb-4bb3-83a1-7eb92c552088,t244_20201214-123328_7
t144_1607929749058_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,d5b90f96-b3c2-4218-a92f-78045402e112,t244_20201214-123328_2
t144_1607929762782_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,0051466c-2cdf-45c0-806d-273d94bcbe21,t244_20201214-123328_6
t144_1607929755780_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,80cc3519-1705-4ab6-9d43-a2cf3b673dd0,t244_20201214-123328_3
t144_1607929756784_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,995a444f-24f6-477f-85e6-fc451b867f1d,t244_20201214-123328_4
t144_1607929761489_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,f10359b6-9c3a-4b8b-b1eb-d69c7956df23,t244_20201214-123328_1
t144_1607929765684_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,41ea7fe3-b635-444d-8a78-5e68de032f7b,t244_20201214-123328_5
t144_1607929772083_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,55668360-7572-49dd-888f-7b6bf1f5d612,t244_20201214-123328_7
t144_1607929773338_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,75108b91-2304-46d3-bfae-dd10a4874bf5,t244_20201214-123328_2
t144_1607929781133_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,d6cb146d-f3f2-41d9-a049-41a405fdba48,t244_20201214-123328_6
t144_1607929782508_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,d82e3db1-819f-4ee9-a662-098ee27d556f,t244_20201214-123328_3
t144_1607929784430_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,ca97efe3-e2c8-4c36-a9da-dec5ddceb7ab,t244_20201214-123328_1
t144_1607929783620_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,fba0dc6a-01a3-46c6-b017-95175514587d,t244_20201214-123328_4
t144_1607929784614_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,fd74fbac-9aca-43a2-9891-daf590baad46,t244_20201214-123328_5
t144_1607929795385_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,a2fc76a8-d33a-4cc3-a5b2-981c0073dabd,t244_20201214-123328_7
t144_1607929796453_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,5905ebbc-3999-4743-8062-356b975ac81d,t244_20201214-123328_2
t144_1607929802515_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,440d26b2-9649-42d7-bd69-3674d902945f,t244_20201214-123328_3
t144_1607929800915_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,0307caca-5c21-4ed4-bf53-e49d08cde09d,t244_20201214-123328_6
t144_1607929803299_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,66a467b7-26d3-49fc-ad4d-e6f06dba9cb8,t244_20201214-123328_8
t144_1607929806550_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,90bc9d71-cf54-441f-9e63-b7afe6c3c7e4,t244_20201214-123328_1
t144_1607929807723_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,f1ed3fed-0f41-4ef1-873e-0be1cb83b3e5,t244_20201214-123328_4
t144_1607929809802_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,72f230a1-8f1e-440a-8c5c-7bd4e2bc2e5e,t244_20201214-123328_5
t144_1607929817554_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,28f585ae-4ecc-4c26-8ac6-d802cf2496c7,t244_20201214-123328_7
t144_1607929819171_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,fe745653-ac38-4a3c-842b-3a8e6e711d6d,t244_20201214-123328_2
t144_1607929828331_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,b58e85c4-d466-411d-aacd-babde7fddd85,t244_20201214-123328_8
t144_1607929826601_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,db79a35a-4807-4885-aeeb-65f2d49bc7e9,t244_20201214-123328_3
t144_1607929827531_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,bb4bab62-697b-4c4c-8cba-7fd337c8fb05,t244_20201214-123328_6
t144_1607929830315_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,6f5b56fb-f6b2-483b-bf39-7d3feb84ad1b,t244_20201214-123328_1
t144_1607929831640_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,142f8339-9b18-4a18-8ba2-33b8b83b6ceb,t244_20201214-123328_4
t144_1607929832448_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,e5bc800c-0df2-49ac-bf5a-520fa6a8366c,t244_20201214-123328_5
t144_1607929838840_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,837493d7-6cdd-42de-a5fe-848aa0eeca2c,t244_20201214-123328_7
t144_1607929847424_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,1d88da3e-4938-4b04-a2b2-ed95ae8871e6,t244_20201214-123328_3
t144_1607929849221_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,934ed78b-6682-4963-aac8-e38777f7f757,t244_20201214-123328_6
t144_1607929846752_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,f1eea28b-429b-41f9-8b69-797544221733,t244_20201214-123328_8
t144_1607929842973_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,113a7c07-e789-47bb-afd1-0c71a866e873,t244_20201214-123328_2
t144_1607929851898_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,0756d8ec-6f51-4542-9902-1c7724fd8434,t244_20201214-123328_9
t144_1607929853179_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,041ab054-b09e-4681-8349-e95d5119dff8,t244_20201214-123328_1
t144_1607929854680_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,8eab6cbe-fd47-42b6-b310-4783d0aea9c8,t244_20201214-123328_4
t144_1607929857615_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,b0df9647-ed9b-4f72-ab64-39f9bcc5be4a,t244_20201214-123328_7
t144_1607929856964_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,e6e4323b-df40-41b4-b9c0-e282e4e59e97,t244_20201214-123328_5
t144_1607929870659_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,a2609bff-110c-4df7-ab46-e26e38b2430c,t244_20201214-123328_8
t144_1607929870828_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,ee01bcf9-1eb5-4ada-b363-b179b6a88482,t244_20201214-123328_2
t144_1607929870032_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,6f4a3d09-887d-4eec-9955-7bae471a0e93,t244_20201214-123328_3
t144_1607929870383_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,09a160d4-30af-4670-8e4d-175346803575,t244_20201214-123328_6
t144_1607929875434_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,b3c492cd-3722-4197-9963-6b2db395d1b7,t244_20201214-123328_9
t144_1607929877631_1,UeZP-4UV6,59d77846-3dda-11eb-a47c-0242ac110003,5e07cc23-83de-43ff-a265-ebe3d6dc7852,t244_20201214-123328_1
t144_1607929880167_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,3a7f5d13-dc0d-4e5a-b666-1cc50225622f,t244_20201214-123328_5
t144_1607929879616_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,f42613fd-1648-44ca-8762-869d9c636158,t244_20201214-123328_7
t144_1607929878476_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,962db222-7ab8-426d-bf83-b0d6345972b0,t244_20201214-123328_4
t144_1607929891546_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,16373fd8-db2d-43e7-a436-fdaa10403038,t244_20201214-123328_2
t144_1607929889204_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,0163bc96-1d9c-41ff-ab8f-3cd8199eab2c,t244_20201214-123328_8
t144_1607929895208_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,0c667477-061e-412c-a560-c9d41c6cc451,t244_20201214-123328_6
t144_1607929895121_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,02bd55e8-328e-4d15-b2ae-2fb10ecf303d,t244_20201214-123328_3
t144_1607929896652_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,3f313139-e1ed-4abc-9f3c-8b33f77a7590,t244_20201214-123328_9
t144_1607929904768_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,1d7d34db-e919-4627-bdb2-50a2f1fcd89a,t244_20201214-123328_7
t144_1607929901629_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,989de198-2afb-46ba-bf4b-22179864acae,t244_20201214-123328_5
t144_1607929904163_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,f654f97c-79d2-408a-9797-890851699fc0,t244_20201214-123328_10
t144_1607929905166_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,de8069f5-3c94-4aaa-9f58-1e74765b3aed,t244_20201214-123328_4
t144_1607929917326_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,16c3d295-a6c6-4e5b-9d2b-61625decc7ad,t244_20201214-123328_8
t144_1607929914536_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,7480258f-c941-4dcc-9ac9-760c6b099d97,t244_20201214-123328_2
t144_1607929917553_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,dda16053-7d6a-472d-8efc-3319a30d811c,t244_20201214-123328_6
t144_1607929917858_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,21c79dfe-fbbd-4a94-9d0e-d01e446173b0,t244_20201214-123328_3
t144_1607929924883_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,5e564438-6351-42d3-9528-d3f9659a073b,t244_20201214-123328_5
t144_1607929920119_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,50baa967-f681-4bab-92d9-5668146c8e07,t244_20201214-123328_9
t144_1607929924873_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,0625a26a-6086-4506-9272-64eed6684793,t244_20201214-123328_7
t144_1607929939064_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,82c44012-2426-476a-876b-9742637d516c,t244_20201214-123328_8
t144_1607929932772_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,1adc9856-3153-498b-bbdd-d84ec175f465,t244_20201214-123328_4
t144_1607929932266_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,951cf45c-49e4-4809-9f68-2770568bcfa7,t244_20201214-123328_10
t144_1607929944299_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,bbc10053-4a1c-4227-8f8d-62a1f3cf4a23,t244_20201214-123328_5
t144_1607929941314_2,H3HA-NR4i,7c37ab86-3dda-11eb-90a7-0242ac110003,03f7d9af-7bc7-4d41-944c-05b2f6763045,t244_20201214-123328_2
t144_1607929942337_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,66df62b5-e31b-407b-a347-1a29659b1885,t244_20201214-123328_6
t144_1607929943589_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,cc67a5f0-2cf1-4424-8fe7-b4092a2762e6,t244_20201214-123328_3
t144_1607929943450_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,6fdcd4f5-4451-4330-949d-6d2f60a42a3e,t244_20201214-123328_11
t144_1607929945612_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,d83054fb-936b-4de3-ac89-857f293b40f6,t244_20201214-123328_7
t144_1607929944799_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,e4baa2dd-6b39-47a9-95e7-7c1b6ad867b7,t244_20201214-123328_9
t144_1607929959758_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,f6dba4cb-2fc2-4dd2-ba30-bc01ca835af6,t244_20201214-123328_10
t144_1607929957963_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,314374a5-d7a2-4789-9e5a-9442c9d7b08c,t244_20201214-123328_4
t144_1607929957593_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,51611fc5-f9e8-4d7b-a51b-de3a9ba5b7af,t244_20201214-123328_8
t144_1607929965604_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,3e083de5-7d7a-4dc8-8378-ff3f62ea5550,t244_20201214-123328_6
t144_1607929967618_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,bec332f8-7549-4587-a63a-b24b8a7e88e4,t244_20201214-123328_11
t144_1607929964971_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,74476085-ff7b-4fd9-a372-292d57a298e5,t244_20201214-123328_5
t144_1607929966982_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,04c8117a-bcdc-468d-8f3c-5508b8df29e8,t244_20201214-123328_3
t144_1607929969208_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,cf11f4ee-23a7-4b65-87b0-6c268c412ead,t244_20201214-123328_9
t144_1607929968785_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,3ab18355-f304-4b56-b2e9-04cc586a0dbd,t244_20201214-123328_7
t144_1607929978633_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,43303321-5155-40c1-90bc-abd1efb5bc9c,t244_20201214-123328_10
t144_1607929979027_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,b3090d0f-41da-4e70-9a78-9170bf1993b4,t244_20201214-123328_4
t144_1607929983271_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,460b4bbd-109e-40a2-a0c2-b9a2878f843f,t244_20201214-123328_8
t144_1607929987392_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,465dc9d7-a831-4614-bbcb-49db003461ac,t244_20201214-123328_11
t144_1607929989178_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,ac7d1cc8-f61b-480f-8c57-5a8fc7390fc4,t244_20201214-123328_5
t144_1607929986201_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,7489d368-a93f-4bc3-b635-700bc5bad8c3,t244_20201214-123328_6
t144_1607929991903_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,ed5abb64-25da-4dac-afcd-1a382b45617b,t244_20201214-123328_9
t144_1607929991307_3,A4Vy-8aT8,95c2abed-3dda-11eb-90a7-0242ac110003,cd2b6a34-9151-4942-9d53-0d7604e2c75d,t244_20201214-123328_3
t144_1607929994318_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,9b61d11a-3b0e-47a1-98c7-3e0a8dd91698,t244_20201214-123328_7
t144_1607930000897_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,f7168689-d4cd-444c-ac23-0feccc6d328f,t244_20201214-123328_10
t144_1607929998177_12,8TA7-4oG4,a25cb9a8-3ddb-11eb-a47c-0242ac110003,0fdf888a-d544-4297-82a1-1dd0d2d4e80b,t244_20201214-123328_12
t144_1607930007184_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,d8febca8-74cb-4c78-a859-f1ed00e5ff47,t244_20201214-123328_4
t144_1607930008894_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,04d29fc4-cf02-41bf-a154-1c54bba0d4c3,t244_20201214-123328_8
t144_1607930012933_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,82b990cc-aacb-4628-b162-8552a1d632d9,t244_20201214-123328_9
t144_1607930009604_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,b7f36337-4b36-42fe-814e-8a538915f491,t244_20201214-123328_11
t144_1607930012412_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,07f61718-c59c-4e54-a1e0-0c1d450f5e04,t244_20201214-123328_6
t144_1607930011122_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,c5f6e2ef-407e-47d2-9064-3870f33fb95c,t244_20201214-123328_5
t144_1607930016397_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,5f9baa40-2ca3-45ee-b9f9-eeec44f4af7d,t244_20201214-123328_7
t144_1607930025782_12,8TA7-4oG4,a25cb9a8-3ddb-11eb-a47c-0242ac110003,183f0511-861f-42cd-a5cb-ff9e247bb665,t244_20201214-123328_12
t144_1607930029154_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,628bdd7d-42b3-4598-bb94-f46ffacea61d,t244_20201214-123328_4
t144_1607930024185_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,7eee73ee-b03a-4d67-a02f-7babf9326a06,t244_20201214-123328_10
t144_1607930036196_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,a0035b76-b8f8-4398-94da-64a697da170f,t244_20201214-123328_11
t144_1607930036563_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,bd26cc11-2685-449c-bd35-b33d5a7ab97c,t244_20201214-123328_6
t144_1607930031598_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,3914cdba-ae6e-489d-b2e3-a93fc507dee0,t244_20201214-123328_8
t144_1607930034347_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,137681dd-0fc2-4fbe-a539-ad19cc934764,t244_20201214-123328_9
t144_1607930038345_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,fc260132-fa44-44ef-acc3-c99e1ef4b3b6,t244_20201214-123328_7
t144_1607930037914_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,5245cda2-c06f-40c7-8a39-8d52843f09a0,t244_20201214-123328_5
t144_1607930046113_12,8TA7-4oG4,a25cb9a8-3ddb-11eb-a47c-0242ac110003,576d78c0-d0bf-4389-9809-11445d2a1787,t244_20201214-123328_12
t144_1607930051058_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,2af98d55-ffb4-48cc-9652-c86257d13725,t244_20201214-123328_10
t144_1607930048906_4,7kD8-kcz8,b7613cf3-3dda-11eb-a47c-0242ac110003,6c27cfdb-35d8-4857-b4b8-5209321f904e,t244_20201214-123328_4
t144_1607930053526_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,6a3c0dce-5ba8-42ac-b058-429b3b5a3b95,t244_20201214-123328_11
t144_1607930054057_13,6krg-49R9,c1873d5f-3ddb-11eb-90a7-0242ac110003,af01fd08-02d1-4c41-9e43-6c43d95f6fa6,t244_20201214-123328_13
t144_1607930057603_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,270ad390-ee4e-42d1-8c02-791d65433230,t244_20201214-123328_8
t144_1607930057104_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,0fe30c8a-e8d4-49f2-b667-1e53f0961aa8,t244_20201214-123328_6
t144_1607930059105_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,d3888dbe-9cc6-4d71-b231-56da83f778e7,t244_20201214-123328_9
t144_1607930059940_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,33d3d180-efe3-496e-b8fb-dc8eb59c109e,t244_20201214-123328_7
t144_1607930061222_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,c04c04d5-86cb-4790-8f40-6ed7211fec7a,t244_20201214-123328_5
t144_1607930068161_12,8TA7-4oG4,a25cb9a8-3ddb-11eb-a47c-0242ac110003,33f13c67-4d60-4e4a-95a6-8d33297eb3b3,t244_20201214-123328_12
t144_1607930071340_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,a95550d1-6f77-486a-b04d-6b28e5fa4937,t244_20201214-123328_10
t144_1607930075821_13,6krg-49R9,c1873d5f-3ddb-11eb-90a7-0242ac110003,22ae59e4-05cf-4fb5-a833-401f6c1d3d26,t244_20201214-123328_13
t144_1607930076366_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,00f498ba-6e8b-4e79-a3dc-ca4c619fde30,t244_20201214-123328_8
t144_1607930077150_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,4dbce113-e5ed-4bf5-a8f3-c33d5cc42869,t244_20201214-123328_6
t144_1607930075576_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,7aaf35d7-42dc-49c7-8164-e824870196ea,t244_20201214-123328_11
t144_1607930080918_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,2aa42453-67db-46c1-89a0-a60beccc6d77,t244_20201214-123328_9
t144_1607930082455_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,6e11a383-3af6-4cba-8f41-7ec386b27618,t244_20201214-123328_7
t144_1607930083642_5,DqDy-2z7j,d3baee34-3dda-11eb-90a7-0242ac110003,09ad5497-f301-415e-984c-da21927bf0fc,t244_20201214-123328_5
t144_1607930090899_12,8TA7-4oG4,a25cb9a8-3ddb-11eb-a47c-0242ac110003,4fb9cdba-07dd-449f-9573-1ddda46d977a,t244_20201214-123328_12
t144_1607930096526_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,5d213d9c-aa33-46d7-ba2d-675b616f1168,t244_20201214-123328_10
t144_1607930096928_13,6krg-49R9,c1873d5f-3ddb-11eb-90a7-0242ac110003,7d0e7fe4-96c3-4d73-82cb-9a8e4a4ed3ee,t244_20201214-123328_13
t144_1607930101709_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,2f176e73-7a9b-4b5d-abc9-9e21edc1de7a,t244_20201214-123328_6
t144_1607930099820_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,71720773-bfa4-4eac-bf95-11053e22291d,t244_20201214-123328_8
t144_1607930101177_14,hE92-Ls4N,e0881a1c-3ddb-11eb-a47c-0242ac110003,0728d2dc-a5fb-4645-8961-7954e7cb4dd0,t244_20201214-123328_14
