stdextid,groupid
std_1601298988670_93,0ddd941a-b88a-45a8-8870-d52f30ae4ad0
std_1601299261175_97,6cbdde8f-3086-46f3-a7b3-afd957e03df1
std_1601299087598_95,49ee301f-d195-40df-93dc-372386f9b93c
std_1601299190626_96,5bb7fcce-4d04-43b5-8aa7-b132be488e3e
std_1601299249818_97,6cbdde8f-3086-46f3-a7b3-afd957e03df1
std_1601299077313_95,49ee301f-d195-40df-93dc-372386f9b93c
std_1601299181731_96,5bb7fcce-4d04-43b5-8aa7-b132be488e3e
std_1601299238232_97,6cbdde8f-3086-46f3-a7b3-afd957e03df1
std_1601299171021_96,5bb7fcce-4d04-43b5-8aa7-b132be488e3e
std_1601299230630_97,6cbdde8f-3086-46f3-a7b3-afd957e03df1
std_1601299052591_94,98c875c5-1454-440f-9b32-1f3dcc7e6d33
std_1601299161883_96,5bb7fcce-4d04-43b5-8aa7-b132be488e3e
std_1601299042613_94,98c875c5-1454-440f-9b32-1f3dcc7e6d33
std_1601299069096_95,4fd00ef9-b33d-4ced-9c50-8a49816f3dcb
std_1601299031259_94,98c875c5-1454-440f-9b32-1f3dcc7e6d33
std_1601299059653_95,4fd00ef9-b33d-4ced-9c50-8a49816f3dcb
std_1601299297943_98,f7ba85dd-c911-4fc3-8c1b-5248f7d40d36
std_1601299023321_94,98c875c5-1454-440f-9b32-1f3dcc7e6d33
std_1601299221374_97,dd71a0ae-d384-4413-ab64-34fae6a5b318
std_1601299149570_96,9a4f3e6a-0d69-4845-aa92-0dce1aaba228
std_1601299050009_95,4fd00ef9-b33d-4ced-9c50-8a49816f3dcb
std_1601299288967_98,f7ba85dd-c911-4fc3-8c1b-5248f7d40d36
std_1601299010971_94,98c875c5-1454-440f-9b32-1f3dcc7e6d33
std_1601299213140_97,dd71a0ae-d384-4413-ab64-34fae6a5b318
std_1601299038271_95,4fd00ef9-b33d-4ced-9c50-8a49816f3dcb
std_1601299138093_96,9a4f3e6a-0d69-4845-aa92-0dce1aaba228
std_1601299278128_98,f7ba85dd-c911-4fc3-8c1b-5248f7d40d36
std_1601299029345_95,4fd00ef9-b33d-4ced-9c50-8a49816f3dcb
std_1601299204245_97,dd71a0ae-d384-4413-ab64-34fae6a5b318
std_1601299128979_96,9a4f3e6a-0d69-4845-aa92-0dce1aaba228
std_1601299270182_98,f7ba85dd-c911-4fc3-8c1b-5248f7d40d36
std_1601299193697_97,dd71a0ae-d384-4413-ab64-34fae6a5b318
std_1601299260797_98,f7ba85dd-c911-4fc3-8c1b-5248f7d40d36
std_1601299118288_96,9a4f3e6a-0d69-4845-aa92-0dce1aaba228
std_1601299186148_97,dd71a0ae-d384-4413-ab64-34fae6a5b318
std_1601299106786_96,9a4f3e6a-0d69-4845-aa92-0dce1aaba228
std_1601299251980_98,baa17742-136b-4ebf-83ba-aad2b42b5193
std_1601299176047_97,b2e85e66-6f41-4f78-a49b-3785fc3fccd0
std_1601299323315_99,7edbb326-aaab-478d-9775-3af9a2c4316c
std_1601299240063_98,baa17742-136b-4ebf-83ba-aad2b42b5193
std_1601299098058_96,7959e30a-c6c1-4008-9f91-ee9705d161bc
std_1601299231477_98,baa17742-136b-4ebf-83ba-aad2b42b5193
std_1601299311601_99,7edbb326-aaab-478d-9775-3af9a2c4316c
std_1601299166731_97,b2e85e66-6f41-4f78-a49b-3785fc3fccd0
std_1601299090653_96,7959e30a-c6c1-4008-9f91-ee9705d161bc
std_1601299302971_99,7edbb326-aaab-478d-9775-3af9a2c4316c
std_1601299220060_98,baa17742-136b-4ebf-83ba-aad2b42b5193
std_1601299157516_97,b2e85e66-6f41-4f78-a49b-3785fc3fccd0
std_1601299292734_99,7edbb326-aaab-478d-9775-3af9a2c4316c
std_1601299081284_96,7959e30a-c6c1-4008-9f91-ee9705d161bc
std_1601299211774_98,baa17742-136b-4ebf-83ba-aad2b42b5193
std_1601299149889_97,b2e85e66-6f41-4f78-a49b-3785fc3fccd0
std_1601299281138_99,7edbb326-aaab-478d-9775-3af9a2c4316c
std_1601299069103_96,7959e30a-c6c1-4008-9f91-ee9705d161bc
std_1601299137871_97,b2e85e66-6f41-4f78-a49b-3785fc3fccd0
std_1601299060259_96,7959e30a-c6c1-4008-9f91-ee9705d161bc
std_1601299204021_98,09401aa3-b49b-4f08-9cfd-aff5f1be45b5
std_1601299351973_100,10c71c8b-1467-44fe-96fc-b291094015c6
std_1601299195294_98,09401aa3-b49b-4f08-9cfd-aff5f1be45b5
std_1601299128567_97,2b314c44-1b8b-4671-8932-29cec24593fb
std_1601299269322_99,0c4084b7-95ef-4f4e-921c-d2911f16d997
std_1601299117486_97,2b314c44-1b8b-4671-8932-29cec24593fb
std_1601299185912_98,09401aa3-b49b-4f08-9cfd-aff5f1be45b5
std_1601299340023_100,10c71c8b-1467-44fe-96fc-b291094015c6
std_1601299259440_99,0c4084b7-95ef-4f4e-921c-d2911f16d997
std_1601299107091_97,2b314c44-1b8b-4671-8932-29cec24593fb
std_1601299329541_100,10c71c8b-1467-44fe-96fc-b291094015c6
std_1601299175924_98,09401aa3-b49b-4f08-9cfd-aff5f1be45b5
std_1601299360586_101,264a7e18-d5ef-4314-92b4-03e93ea09647
std_1601299251966_99,0c4084b7-95ef-4f4e-921c-d2911f16d997
std_1601299098048_97,2b314c44-1b8b-4671-8932-29cec24593fb
std_1601299317612_100,10c71c8b-1467-44fe-96fc-b291094015c6
std_1601299163658_98,09401aa3-b49b-4f08-9cfd-aff5f1be45b5
std_1601299349037_101,264a7e18-d5ef-4314-92b4-03e93ea09647
std_1601299242252_99,0c4084b7-95ef-4f4e-921c-d2911f16d997
std_1601299086980_97,2b314c44-1b8b-4671-8932-29cec24593fb
std_1601299309076_100,10c71c8b-1467-44fe-96fc-b291094015c6
std_1601299340165_101,264a7e18-d5ef-4314-92b4-03e93ea09647
std_1601299231282_99,0c4084b7-95ef-4f4e-921c-d2911f16d997
std_1601299331241_101,264a7e18-d5ef-4314-92b4-03e93ea09647
std_1601299323596_101,264a7e18-d5ef-4314-92b4-03e93ea09647
std_1601299151684_98,cd8d0dd5-868d-42e9-a7c2-0ada3d8946ab
std_1601299300123_100,ea98c8de-d339-4099-8acd-cc2d185fea33
std_1601299143987_98,cd8d0dd5-868d-42e9-a7c2-0ada3d8946ab
std_1601299291251_100,ea98c8de-d339-4099-8acd-cc2d185fea33
std_1601299220852_99,8400eae4-1cb2-47bc-a355-257c1755a122
std_1601299135712_98,cd8d0dd5-868d-42e9-a7c2-0ada3d8946ab
std_1601299280158_100,ea98c8de-d339-4099-8acd-cc2d185fea33
std_1601299210740_99,8400eae4-1cb2-47bc-a355-257c1755a122
std_1601299124025_98,cd8d0dd5-868d-42e9-a7c2-0ada3d8946ab
std_1601299314629_101,3afbac24-1c79-4afd-87e9-01d9f29efcbd
std_1601299268040_100,ea98c8de-d339-4099-8acd-cc2d185fea33
std_1601299198480_99,8400eae4-1cb2-47bc-a355-257c1755a122
std_1601299305439_101,3afbac24-1c79-4afd-87e9-01d9f29efcbd
std_1601299112484_98,cd8d0dd5-868d-42e9-a7c2-0ada3d8946ab
std_1601299259952_100,ea98c8de-d339-4099-8acd-cc2d185fea33
std_1601299187461_99,8400eae4-1cb2-47bc-a355-257c1755a122
std_1601299293671_101,3afbac24-1c79-4afd-87e9-01d9f29efcbd
std_1601299179464_99,8400eae4-1cb2-47bc-a355-257c1755a122
std_1601299283424_101,3afbac24-1c79-4afd-87e9-01d9f29efcbd
std_1601299275536_101,3afbac24-1c79-4afd-87e9-01d9f29efcbd
std_1601299402441_102,445e384b-47f2-418f-966a-60e84bdb185c
std_1601299248854_100,5920bd55-890c-4166-8134-49e3be16b229
std_1601299391323_102,445e384b-47f2-418f-966a-60e84bdb185c
std_1601299171721_99,5111f27e-f83f-4bb0-8ad2-e20d7b2a6dc6
std_1601299237226_100,5920bd55-890c-4166-8134-49e3be16b229
std_1601299379307_102,445e384b-47f2-418f-966a-60e84bdb185c
std_1601299160761_99,5111f27e-f83f-4bb0-8ad2-e20d7b2a6dc6
std_1601299225576_100,5920bd55-890c-4166-8134-49e3be16b229
std_1601299367621_102,445e384b-47f2-418f-966a-60e84bdb185c
std_1601299149487_99,5111f27e-f83f-4bb0-8ad2-e20d7b2a6dc6
std_1601299265648_101,99dbb4a7-949e-448d-a141-72e0554fd351
std_1601299215705_100,5920bd55-890c-4166-8134-49e3be16b229
std_1601299355939_102,445e384b-47f2-418f-966a-60e84bdb185c
std_1601299138704_99,5111f27e-f83f-4bb0-8ad2-e20d7b2a6dc6
std_1601299204245_100,5920bd55-890c-4166-8134-49e3be16b229
std_1601299256079_101,99dbb4a7-949e-448d-a141-72e0554fd351
std_1601299127602_99,5111f27e-f83f-4bb0-8ad2-e20d7b2a6dc6
std_1601299245898_101,99dbb4a7-949e-448d-a141-72e0554fd351
std_1601299238340_101,99dbb4a7-949e-448d-a141-72e0554fd351
std_1601299425074_103,df224b80-7faa-4a7a-8350-afc299bdd99a
std_1601299415027_103,df224b80-7faa-4a7a-8350-afc299bdd99a
std_1601299229357_101,99dbb4a7-949e-448d-a141-72e0554fd351
std_1601299345101_102,51f97ab9-6ef2-4e47-906f-d1002ac30b60
std_1601299191915_100,1ab7a902-464e-4a3b-ac7d-7869b160c623
std_1601299403927_103,df224b80-7faa-4a7a-8350-afc299bdd99a
std_1601299335754_102,51f97ab9-6ef2-4e47-906f-d1002ac30b60
std_1601299182757_100,1ab7a902-464e-4a3b-ac7d-7869b160c623
std_1601299394195_103,df224b80-7faa-4a7a-8350-afc299bdd99a
std_1601299326636_102,51f97ab9-6ef2-4e47-906f-d1002ac30b60
std_1601299171147_100,1ab7a902-464e-4a3b-ac7d-7869b160c623
std_1601299386583_103,df224b80-7faa-4a7a-8350-afc299bdd99a
std_1601299315124_102,51f97ab9-6ef2-4e47-906f-d1002ac30b60
std_1601299162218_100,1ab7a902-464e-4a3b-ac7d-7869b160c623
std_1601299217766_101,f6cf957c-bd6c-469b-8d3a-160866e9842b
std_1601299306429_102,51f97ab9-6ef2-4e47-906f-d1002ac30b60
std_1601299154335_100,1ab7a902-464e-4a3b-ac7d-7869b160c623
std_1601299207630_101,f6cf957c-bd6c-469b-8d3a-160866e9842b
std_1601299447270_104,51286f64-4ed1-4480-922d-a25ab203f564
std_1601299196050_101,f6cf957c-bd6c-469b-8d3a-160866e9842b
std_1601299374921_103,1c6e6100-218f-4774-b761-7e108bb60063
std_1601299436806_104,51286f64-4ed1-4480-922d-a25ab203f564
std_1601299187620_101,f6cf957c-bd6c-469b-8d3a-160866e9842b
std_1601299363197_103,1c6e6100-218f-4774-b761-7e108bb60063
std_1601299429082_104,51286f64-4ed1-4480-922d-a25ab203f564
std_1601299295658_102,0688bf85-c337-48c6-b948-35850cc32005
std_1601299175516_101,f6cf957c-bd6c-469b-8d3a-160866e9842b
std_1601299351158_103,1c6e6100-218f-4774-b761-7e108bb60063
std_1601299418038_104,51286f64-4ed1-4480-922d-a25ab203f564
std_1601299285263_102,0688bf85-c337-48c6-b948-35850cc32005
std_1601299339076_103,1c6e6100-218f-4774-b761-7e108bb60063
std_1601299275073_102,0688bf85-c337-48c6-b948-35850cc32005
std_1601299407640_104,51286f64-4ed1-4480-922d-a25ab203f564
std_1601299329883_103,1c6e6100-218f-4774-b761-7e108bb60063
std_1601299267472_102,0688bf85-c337-48c6-b948-35850cc32005
std_1601299255454_102,0688bf85-c337-48c6-b948-35850cc32005
std_1601299396346_104,e21ad098-b9ff-4504-9a05-6b87f5f61b5a
std_1601299321553_103,92c367fd-21b9-49dd-bc63-62158557c6eb
std_1601299384062_104,e21ad098-b9ff-4504-9a05-6b87f5f61b5a
std_1601299476334_105,f8c9113d-2674-43ae-8dde-87a7937761e2
std_1601299309814_103,92c367fd-21b9-49dd-bc63-62158557c6eb
std_1601299371862_104,e21ad098-b9ff-4504-9a05-6b87f5f61b5a
std_1601299464576_105,f8c9113d-2674-43ae-8dde-87a7937761e2
std_1601299245431_102,d476ae9a-edc8-47b9-951f-d0a48b7a44ee
std_1601299298170_103,92c367fd-21b9-49dd-bc63-62158557c6eb
std_1601299363268_104,e21ad098-b9ff-4504-9a05-6b87f5f61b5a
std_1601299454096_105,f8c9113d-2674-43ae-8dde-87a7937761e2
std_1601299236934_102,d476ae9a-edc8-47b9-951f-d0a48b7a44ee
std_1601299290623_103,92c367fd-21b9-49dd-bc63-62158557c6eb
std_1601299352062_104,e21ad098-b9ff-4504-9a05-6b87f5f61b5a
std_1601299443071_105,f8c9113d-2674-43ae-8dde-87a7937761e2
std_1601299225214_102,d476ae9a-edc8-47b9-951f-d0a48b7a44ee
std_1601299280167_103,92c367fd-21b9-49dd-bc63-62158557c6eb
std_1601299433601_105,f8c9113d-2674-43ae-8dde-87a7937761e2
std_1601299213119_102,d476ae9a-edc8-47b9-951f-d0a48b7a44ee
std_1601299494932_106,58ccc3c5-c912-46ae-8eac-9dc94920aa3f
std_1601299202339_102,d476ae9a-edc8-47b9-951f-d0a48b7a44ee
std_1601299482925_106,58ccc3c5-c912-46ae-8eac-9dc94920aa3f
std_1601299342367_104,ec52538c-b007-462f-a94b-0a9ede3db057
std_1601299471298_106,58ccc3c5-c912-46ae-8eac-9dc94920aa3f
std_1601299272274_103,35228ebc-fa63-42f6-b5ec-00f2260b98d4
std_1601299500054_107,a1390b7d-c87a-454e-b2ca-366544a64dc9
std_1601299331443_104,ec52538c-b007-462f-a94b-0a9ede3db057
std_1601299461665_106,58ccc3c5-c912-46ae-8eac-9dc94920aa3f
std_1601299425865_105,64caf397-d431-4968-9898-9e70b295ab26
std_1601299262961_103,35228ebc-fa63-42f6-b5ec-00f2260b98d4
std_1601299320038_104,ec52538c-b007-462f-a94b-0a9ede3db057
std_1601299491998_107,a1390b7d-c87a-454e-b2ca-366544a64dc9
std_1601299414941_105,64caf397-d431-4968-9898-9e70b295ab26
std_1601299453265_106,58ccc3c5-c912-46ae-8eac-9dc94920aa3f
std_1601299251432_103,35228ebc-fa63-42f6-b5ec-00f2260b98d4
std_1601299308245_104,ec52538c-b007-462f-a94b-0a9ede3db057
std_1601299484106_107,a1390b7d-c87a-454e-b2ca-366544a64dc9
std_1601299403233_105,64caf397-d431-4968-9898-9e70b295ab26
std_1601299239429_103,35228ebc-fa63-42f6-b5ec-00f2260b98d4
std_1601299298144_104,ec52538c-b007-462f-a94b-0a9ede3db057
std_1601299475774_107,a1390b7d-c87a-454e-b2ca-366544a64dc9
std_1601299394370_105,64caf397-d431-4968-9898-9e70b295ab26
std_1601299230156_103,35228ebc-fa63-42f6-b5ec-00f2260b98d4
std_1601299465036_107,a1390b7d-c87a-454e-b2ca-366544a64dc9
std_1601299383190_105,64caf397-d431-4968-9898-9e70b295ab26
std_1601299441103_106,6cb7b3d2-9de0-4650-b40f-d2b1366c5c7e
std_1601299433471_106,6cb7b3d2-9de0-4650-b40f-d2b1366c5c7e
std_1601299288255_104,f3b1af80-804e-49a4-a236-be798b53eee9
std_1601299454104_107,db8f3023-8e4a-40fa-98b1-a2d8338939b8
std_1601299421701_106,6cb7b3d2-9de0-4650-b40f-d2b1366c5c7e
std_1601299280538_104,f3b1af80-804e-49a4-a236-be798b53eee9
std_1601299374411_105,1a0f896d-dfba-4b32-a7b9-6b27158abf6e
std_1601299411222_106,6cb7b3d2-9de0-4650-b40f-d2b1366c5c7e
std_1601299445187_107,db8f3023-8e4a-40fa-98b1-a2d8338939b8
std_1601299269913_104,f3b1af80-804e-49a4-a236-be798b53eee9
std_1601299401037_106,6cb7b3d2-9de0-4650-b40f-d2b1366c5c7e
std_1601299365869_105,1a0f896d-dfba-4b32-a7b9-6b27158abf6e
std_1601299434607_107,db8f3023-8e4a-40fa-98b1-a2d8338939b8
std_1601299260498_104,f3b1af80-804e-49a4-a236-be798b53eee9
std_1601299353849_105,1a0f896d-dfba-4b32-a7b9-6b27158abf6e
std_1601299424326_107,db8f3023-8e4a-40fa-98b1-a2d8338939b8
std_1601299250011_104,f3b1af80-804e-49a4-a236-be798b53eee9
std_1601299342028_105,1a0f896d-dfba-4b32-a7b9-6b27158abf6e
std_1601299416925_107,db8f3023-8e4a-40fa-98b1-a2d8338939b8
std_1601299541215_108,105aee89-a240-4a50-b1af-514197b5d7a1
std_1601299390520_106,314af683-2ec1-46cb-a16a-d4bd2b844835
std_1601299332845_105,1a0f896d-dfba-4b32-a7b9-6b27158abf6e
std_1601299532330_108,105aee89-a240-4a50-b1af-514197b5d7a1
std_1601299378236_106,314af683-2ec1-46cb-a16a-d4bd2b844835
std_1601299522128_108,105aee89-a240-4a50-b1af-514197b5d7a1
std_1601299366706_106,314af683-2ec1-46cb-a16a-d4bd2b844835
std_1601299512642_108,105aee89-a240-4a50-b1af-514197b5d7a1
std_1601299358845_106,314af683-2ec1-46cb-a16a-d4bd2b844835
std_1601299405925_107,5126ce8e-ce16-491e-b3d9-1283691f36a0
std_1601299323648_105,3cfaf5fe-d615-4776-96ad-bf6d9b531f2f
std_1601299348719_106,314af683-2ec1-46cb-a16a-d4bd2b844835
std_1601299504848_108,105aee89-a240-4a50-b1af-514197b5d7a1
std_1601299395835_107,5126ce8e-ce16-491e-b3d9-1283691f36a0
std_1601299558291_109,0bf84a1a-81b0-4057-9151-e6df91a62b56
std_1601299312035_105,3cfaf5fe-d615-4776-96ad-bf6d9b531f2f
std_1601299387812_107,5126ce8e-ce16-491e-b3d9-1283691f36a0
std_1601299546448_109,0bf84a1a-81b0-4057-9151-e6df91a62b56
std_1601299379242_107,5126ce8e-ce16-491e-b3d9-1283691f36a0
std_1601299303674_105,3cfaf5fe-d615-4776-96ad-bf6d9b531f2f
std_1601299537995_109,0bf84a1a-81b0-4057-9151-e6df91a62b56
std_1601299371469_107,5126ce8e-ce16-491e-b3d9-1283691f36a0
std_1601299293432_105,3cfaf5fe-d615-4776-96ad-bf6d9b531f2f
std_1601299339827_106,bade9e32-6dc0-4b03-aac5-8d8e6c0e59b9
std_1601299527689_109,0bf84a1a-81b0-4057-9151-e6df91a62b56
std_1601299496933_108,bd6f83ad-c6d7-4b78-a30b-0c007d7ea0c7
std_1601299330008_106,bade9e32-6dc0-4b03-aac5-8d8e6c0e59b9
std_1601299281025_105,3cfaf5fe-d615-4776-96ad-bf6d9b531f2f
std_1601299518285_109,0bf84a1a-81b0-4057-9151-e6df91a62b56
std_1601299489018_108,bd6f83ad-c6d7-4b78-a30b-0c007d7ea0c7
std_1601299573080_110,d84b7786-99c8-4942-a2f3-baa7c2950667
std_1601299321598_106,bade9e32-6dc0-4b03-aac5-8d8e6c0e59b9
std_1601299478341_108,bd6f83ad-c6d7-4b78-a30b-0c007d7ea0c7
std_1601299564798_110,d84b7786-99c8-4942-a2f3-baa7c2950667
std_1601299310465_106,bade9e32-6dc0-4b03-aac5-8d8e6c0e59b9
std_1601299359607_107,ff4e9373-6153-4b42-87d3-08e10fbb09e5
std_1601299468102_108,bd6f83ad-c6d7-4b78-a30b-0c007d7ea0c7
std_1601299553983_110,d84b7786-99c8-4942-a2f3-baa7c2950667
std_1601299298982_106,bade9e32-6dc0-4b03-aac5-8d8e6c0e59b9
std_1601299350467_107,ff4e9373-6153-4b42-87d3-08e10fbb09e5
std_1601299457497_108,bd6f83ad-c6d7-4b78-a30b-0c007d7ea0c7
std_1601299507128_109,34df61c3-2f1b-4a40-b43a-6d18c32cf99b
std_1601299546217_110,d84b7786-99c8-4942-a2f3-baa7c2950667
std_1601299339349_107,ff4e9373-6153-4b42-87d3-08e10fbb09e5
std_1601299536745_110,d84b7786-99c8-4942-a2f3-baa7c2950667
std_1601299498236_109,34df61c3-2f1b-4a40-b43a-6d18c32cf99b
std_1601299330635_107,ff4e9373-6153-4b42-87d3-08e10fbb09e5
std_1601299488511_109,34df61c3-2f1b-4a40-b43a-6d18c32cf99b
std_1601299322821_107,ff4e9373-6153-4b42-87d3-08e10fbb09e5
std_1601299476784_109,34df61c3-2f1b-4a40-b43a-6d18c32cf99b
std_1601299445653_108,be6df658-7e18-4905-89db-a66601247645
std_1601299528509_110,aa16134c-c208-424f-b842-4dd31afc612c
std_1601299468455_109,34df61c3-2f1b-4a40-b43a-6d18c32cf99b
std_1601299433934_108,be6df658-7e18-4905-89db-a66601247645
std_1601299519243_110,aa16134c-c208-424f-b842-4dd31afc612c
std_1601299424073_108,be6df658-7e18-4905-89db-a66601247645
std_1601299511654_110,aa16134c-c208-424f-b842-4dd31afc612c
std_1601299412152_108,be6df658-7e18-4905-89db-a66601247645
std_1601299502774_110,aa16134c-c208-424f-b842-4dd31afc612c
std_1601299607592_111,95d66efd-ba3c-44f5-acfa-7c45095c7618
std_1601299460993_109,50860571-2467-4f39-96c3-b4c705c1fbf7
std_1601299403361_108,be6df658-7e18-4905-89db-a66601247645
std_1601299493130_110,aa16134c-c208-424f-b842-4dd31afc612c
std_1601299598803_111,95d66efd-ba3c-44f5-acfa-7c45095c7618
std_1601299451379_109,50860571-2467-4f39-96c3-b4c705c1fbf7
std_1601299442271_109,50860571-2467-4f39-96c3-b4c705c1fbf7
std_1601299591128_111,95d66efd-ba3c-44f5-acfa-7c45095c7618
std_1601299581081_111,95d66efd-ba3c-44f5-acfa-7c45095c7618
std_1601299431477_109,50860571-2467-4f39-96c3-b4c705c1fbf7
std_1601299569652_111,95d66efd-ba3c-44f5-acfa-7c45095c7618
std_1601299422179_109,50860571-2467-4f39-96c3-b4c705c1fbf7
std_1601299392546_108,ae887ee7-e652-4618-aba8-b4166f7e8078
std_1601299485353_110,f3eacf75-f752-4fe1-a2df-626b6a485225
std_1601299628603_112,191df04b-81e2-4b85-8fb1-c308e0526695
std_1601299383279_108,ae887ee7-e652-4618-aba8-b4166f7e8078
std_1601299473871_110,f3eacf75-f752-4fe1-a2df-626b6a485225
std_1601299619771_112,191df04b-81e2-4b85-8fb1-c308e0526695
std_1601299465758_110,f3eacf75-f752-4fe1-a2df-626b6a485225
std_1601299372538_108,ae887ee7-e652-4618-aba8-b4166f7e8078
std_1601299609395_112,191df04b-81e2-4b85-8fb1-c308e0526695
std_1601299454664_110,f3eacf75-f752-4fe1-a2df-626b6a485225
std_1601299559372_111,4a8eaf6e-3f30-4e37-8267-c86ec346ae82
std_1601299360747_108,ae887ee7-e652-4618-aba8-b4166f7e8078
std_1601299411138_109,4bfef155-4870-408f-a6f2-17bb04c9176e
std_1601299598745_112,191df04b-81e2-4b85-8fb1-c308e0526695
std_1601299443577_110,f3eacf75-f752-4fe1-a2df-626b6a485225
std_1601299348424_108,ae887ee7-e652-4618-aba8-b4166f7e8078
std_1601299550781_111,4a8eaf6e-3f30-4e37-8267-c86ec346ae82
std_1601299402214_109,4bfef155-4870-408f-a6f2-17bb04c9176e
std_1601299589761_112,191df04b-81e2-4b85-8fb1-c308e0526695
std_1601299540906_111,4a8eaf6e-3f30-4e37-8267-c86ec346ae82
std_1601299393003_109,4bfef155-4870-408f-a6f2-17bb04c9176e
std_1601299529631_111,4a8eaf6e-3f30-4e37-8267-c86ec346ae82
std_1601299384537_109,4bfef155-4870-408f-a6f2-17bb04c9176e
std_1601299431262_110,e4d920a6-256d-47d0-86af-b9bea7269399
std_1601299651591_113,5a4eab07-b71d-4718-ba1b-658b4f580abd
std_1601299521243_111,4a8eaf6e-3f30-4e37-8267-c86ec346ae82
std_1601299373189_109,4bfef155-4870-408f-a6f2-17bb04c9176e
std_1601299640575_113,5a4eab07-b71d-4718-ba1b-658b4f580abd
std_1601299422310_110,e4d920a6-256d-47d0-86af-b9bea7269399
std_1601299628785_113,5a4eab07-b71d-4718-ba1b-658b4f580abd
std_1601299414205_110,e4d920a6-256d-47d0-86af-b9bea7269399
std_1601299580417_112,5eed7958-989e-4147-a37d-bf6886024db5
std_1601299621154_113,5a4eab07-b71d-4718-ba1b-658b4f580abd
std_1601299406536_110,e4d920a6-256d-47d0-86af-b9bea7269399
std_1601299571231_112,5eed7958-989e-4147-a37d-bf6886024db5
std_1601299610337_113,5a4eab07-b71d-4718-ba1b-658b4f580abd
std_1601299559427_112,5eed7958-989e-4147-a37d-bf6886024db5
std_1601299394471_110,e4d920a6-256d-47d0-86af-b9bea7269399
std_1601299510448_111,b2a37703-223f-4b13-a016-9de3aaf5529c
std_1601299549095_112,5eed7958-989e-4147-a37d-bf6886024db5
std_1601299498748_111,b2a37703-223f-4b13-a016-9de3aaf5529c
std_1601299540616_112,5eed7958-989e-4147-a37d-bf6886024db5
std_1601299491424_111,b2a37703-223f-4b13-a016-9de3aaf5529c
std_1601299480389_111,b2a37703-223f-4b13-a016-9de3aaf5529c
std_1601299599780_113,1630e6af-5dd6-4501-8241-41423cbfa289
std_1601299471547_111,b2a37703-223f-4b13-a016-9de3aaf5529c
std_1601299679803_114,e22ae898-fdb9-4cea-ba0a-02dd6d003a98
std_1601299591622_113,1630e6af-5dd6-4501-8241-41423cbfa289
std_1601299671681_114,e22ae898-fdb9-4cea-ba0a-02dd6d003a98
std_1601299530896_112,428dadbe-a30e-4e57-858c-b985878179d9
std_1601299583522_113,1630e6af-5dd6-4501-8241-41423cbfa289
std_1601299523191_112,428dadbe-a30e-4e57-858c-b985878179d9
std_1601299659502_114,e22ae898-fdb9-4cea-ba0a-02dd6d003a98
std_1601299574631_113,1630e6af-5dd6-4501-8241-41423cbfa289
std_1601299462399_111,6f58e95f-d1f0-4a21-936c-491a636fa846
std_1601299514738_112,428dadbe-a30e-4e57-858c-b985878179d9
std_1601299650859_114,e22ae898-fdb9-4cea-ba0a-02dd6d003a98
std_1601299562759_113,1630e6af-5dd6-4501-8241-41423cbfa289
std_1601299503003_112,428dadbe-a30e-4e57-858c-b985878179d9
std_1601299641354_114,e22ae898-fdb9-4cea-ba0a-02dd6d003a98
std_1601299453250_111,6f58e95f-d1f0-4a21-936c-491a636fa846
std_1601299491847_112,428dadbe-a30e-4e57-858c-b985878179d9
std_1601299443178_111,6f58e95f-d1f0-4a21-936c-491a636fa846
std_1601299700103_116,5304c139-55dc-4ddf-89d2-3f20ce9ba76f
std_1601299435048_111,6f58e95f-d1f0-4a21-936c-491a636fa846
std_1601299550360_113,cc3db0d5-8389-4154-9c54-82c01a52725a
std_1601299689631_116,5304c139-55dc-4ddf-89d2-3f20ce9ba76f
std_1601299422562_111,6f58e95f-d1f0-4a21-936c-491a636fa846
std_1601299631855_114,2fcef766-6b28-464f-8d63-2dcb876716ce
std_1601299542512_113,cc3db0d5-8389-4154-9c54-82c01a52725a
std_1601299681701_116,5304c139-55dc-4ddf-89d2-3f20ce9ba76f
std_1601299709265_115,7741b493-355c-4a38-9e94-866e5f62883c
std_1601299483808_112,d586db8f-373c-4698-98da-f8090ab2c334
std_1601299532948_113,cc3db0d5-8389-4154-9c54-82c01a52725a
std_1601299623562_114,2fcef766-6b28-464f-8d63-2dcb876716ce
std_1601299674034_116,5304c139-55dc-4ddf-89d2-3f20ce9ba76f
std_1601299700756_115,7741b493-355c-4a38-9e94-866e5f62883c
std_1601299472656_112,d586db8f-373c-4698-98da-f8090ab2c334
std_1601299524072_113,cc3db0d5-8389-4154-9c54-82c01a52725a
std_1601299614303_114,2fcef766-6b28-464f-8d63-2dcb876716ce
std_1601299664753_116,5304c139-55dc-4ddf-89d2-3f20ce9ba76f
std_1601299692095_115,7741b493-355c-4a38-9e94-866e5f62883c
std_1601299461815_112,d586db8f-373c-4698-98da-f8090ab2c334
std_1601299514101_113,cc3db0d5-8389-4154-9c54-82c01a52725a
std_1601299602036_114,2fcef766-6b28-464f-8d63-2dcb876716ce
std_1601299680065_115,7741b493-355c-4a38-9e94-866e5f62883c
std_1601299452597_112,d586db8f-373c-4698-98da-f8090ab2c334
std_1601299593237_114,2fcef766-6b28-464f-8d63-2dcb876716ce
std_1601299669035_115,7741b493-355c-4a38-9e94-866e5f62883c
