tchextuserid,studentuserid1,stdextuserid,classcode
tch_20220802-183429_90,5c5884d3-fc00-4421-b503-c3f346ef2abe,std_1659629313392_190,iRPq-dkPb
tch_20220802-183429_85,aafb6223-5163-4f25-a8d8-bbc1c3de9929,std_1659629314559_185,KJeR-24ji
tch_20220802-183429_82,61c0fd1e-266d-49e1-8d52-3e7cca3a2b26,std_1659629311372_182,2JmJ-Q9mU
tch_20220802-183429_88,7372ffc3-2560-48f9-a722-77467e4ba6df,std_1659629316505_188,W7Q7-YaNo
tch_20220802-183429_83,a1eb212b-ca16-4c84-a576-e76132b6e0b7,std_1659629324953_183,7gXZ-386D
tch_20220802-183429_91,dca40e20-a87a-471c-934e-010bb252ca12,std_1659629323398_191,xdWA-e9t8
tch_20220802-183429_86,10aaac4c-889e-4d60-b23b-458535ddb396,std_1659629326958_186,TBWZ-of8v
tch_20220802-183429_84,781cc031-751a-4f8f-a6e6-2c78fcff517e,std_1659629331479_184,7tsK-7ZnR
tch_20220802-183429_87,779cce0d-1901-4263-bde1-99f29f0a1d4c,std_1659629334700_187,jAFk-W7UD
tch_20220802-183429_90,3c3ab7bb-ae50-4b4d-ab92-224f10e66ab0,std_1659629335963_190,iRPq-dkPb
tch_20220802-183429_89,5fa174c0-480c-4eab-a0b3-67e4581cb15f,std_1659629333064_189,6re8-3yRb
tch_20220802-183429_92,aeb12332-1eb9-4f2a-9419-044b002f8c29,std_1659629333405_192,gB6N-nH64
tch_20220802-183429_85,409f6d7a-ad5f-4a9b-b3b8-59f18f976f92,std_1659629337819_185,KJeR-24ji
tch_20220802-183429_93,af2637c1-62f5-49b7-a6e2-70d7a66aabfd,std_1659629343410_193,9Hm3-dGqt
tch_20220802-183429_88,82b4e587-589e-463b-8d56-e06cc056562f,std_1659629346337_188,W7Q7-YaNo
tch_20220802-183429_91,04436aa0-f2d7-4259-93c4-fdcfa1de4e88,std_1659629349926_191,xdWA-e9t8
tch_20220802-183429_94,dbf439ee-a2d5-46ee-b4c1-3afe2e42897e,std_1659629353415_194,dfns-63L7
tch_20220802-183429_86,2f324462-0d28-4673-95df-37e14c91d76f,std_1659629356587_186,TBWZ-of8v
tch_20220802-183429_87,b1401f0b-8527-49fa-95fc-a0343b2a620c,std_1659629363270_187,jAFk-W7UD
tch_20220802-183429_95,cea28453-ce0b-4013-a9e4-f6fd75109ea4,std_1659629363545_195,BD8v-EkP7
tch_20220802-183429_92,ecb759e7-5f31-4d11-9e20-cd6d57c6e6dd,std_1659629365238_192,gB6N-nH64
tch_20220802-183429_90,28b9f3d7-fe1a-4bbd-acb9-1c571b1959b8,std_1659629363679_190,iRPq-dkPb
tch_20220802-183429_89,71fc5173-981b-4f8e-9b2b-2ba38b7132a3,std_1659629363897_189,6re8-3yRb
tch_20220802-183429_93,eeba96fb-7d49-45bc-912e-7980064b16e3,std_1659629371278_193,9Hm3-dGqt
tch_20220802-183429_88,7e6a972b-6d45-4b1d-a713-00eedcfacc77,std_1659629373721_188,W7Q7-YaNo
tch_20220802-183429_91,7ebb17d3-7891-4526-967f-381196e47b2e,std_1659629375849_191,xdWA-e9t8
tch_20220802-183429_96,71c6adde-c441-4c22-b4a0-9a1a18219874,std_1659629373550_196,UBxi-Tnzg
tch_20220802-183429_94,52db61d9-c1ab-4e0a-841c-58b177a024bc,std_1659629379058_194,dfns-63L7
tch_20220802-183429_97,49a973c3-18c9-48df-8d2d-dd18f00183c9,std_1659629383557_197,dnUR-k3AW
tch_20220802-183429_92,494834b4-d167-4c79-9dc4-73eb6e9cc84b,std_1659629392235_192,gB6N-nH64
tch_20220802-183429_90,ca5873d6-6154-478d-87cd-192e7a6f4488,std_1659629392675_190,iRPq-dkPb
tch_20220802-183429_98,3cda1039-e7a9-422d-b6ac-1c0dd41de748,std_1659629393562_198,hMG7-48a7
tch_20220802-183429_95,813c3e15-a07e-4cd2-a320-bb9acf8682be,std_1659629389786_195,BD8v-EkP7
tch_20220802-183429_93,fb555775-e749-4f53-87a6-6124b7866a7d,std_1659629394864_193,9Hm3-dGqt
tch_20220802-183429_89,4ea7051e-3e8b-4ac1-b278-f354ec28aba3,std_1659629393164_189,6re8-3yRb
tch_20220802-183429_91,61bb3ec2-d440-4ee9-bed6-41e4e14e81b2,std_1659629399132_191,xdWA-e9t8
tch_20220802-183429_96,bfdc21ee-7963-427c-948d-d4f7649ce663,std_1659629401487_196,UBxi-Tnzg
tch_20220802-183429_99,2fe4651d-083b-48cc-885b-c51991fb1764,std_1659629403566_199,p7pQ-nsF9
tch_20220802-183429_94,64ce6d2f-cd0f-4e4a-8cf4-4d319df9f79e,std_1659629405462_194,dfns-63L7
tch_20220802-183429_97,9c0c31b1-405f-48d5-8a4e-d385432462a5,std_1659629413349_197,dnUR-k3AW
tch_20220802-183429_95,8089da00-f80b-4499-9b2f-2c6beffce8ce,std_1659629418945_195,BD8v-EkP7
tch_20220802-183429_92,52f01470-9eab-46d0-a8da-d9dab59a5214,std_1659629416925_192,gB6N-nH64
tch_20220802-183429_100,6e1c3b2a-dd48-4d36-8af6-558c555aeda4,std_1659629413573_200,pa39-ng3L
tch_20220802-183429_98,ac5ece68-3471-4342-872c-0e1505378ead,std_1659629417802_198,hMG7-48a7
tch_20220802-183429_96,f61b1d43-f283-46d9-ba85-70d7dee011c4,std_1659629427319_196,UBxi-Tnzg
tch_20220802-183429_99,cbe48e7b-77f5-49a1-83c7-2eea6d78db33,std_1659629428897_199,p7pQ-nsF9
tch_20220803-114456_1,85c9bb64-3b55-4e1b-ace2-56106b8bd736,std_1659629423578_201,3NE7-vx2v
tch_20220802-183429_93,ab3a591a-43c6-4aa5-b7aa-57e00ccad474,std_1659629421125_193,9Hm3-dGqt
tch_20220802-183429_94,637bcbfa-059f-40e9-b7cd-b04d062a36d7,std_1659629432371_194,dfns-63L7
tch_20220803-114456_2,9d103018-f335-48ae-bede-8f48b39c80b4,std_1659629433584_202,aqRE-MD8Y
tch_20220802-183429_97,2813691d-1e4c-498c-8f20-756ca1a4211e,std_1659629437926_197,dnUR-k3AW
tch_20220802-183429_95,61c05912-0044-43f0-a729-e69b2b241c92,std_1659629441292_195,BD8v-EkP7
tch_20220802-183429_98,067643fb-9ee6-427b-823c-6668532508c3,std_1659629443140_198,hMG7-48a7
tch_20220802-183429_100,600ee40c-dd6f-49ae-885f-5b4fcaa42648,std_1659629443122_200,pa39-ng3L
tch_20220803-114456_3,a33e1ef5-c837-4e87-9532-d44fbf4328fb,std_1659629443588_203,g8KR-7Btn
tch_20220803-114456_1,b0f2dad0-c6a6-4f4a-8f34-b356180d42fd,std_1659629451452_201,3NE7-vx2v
tch_20220802-183429_96,d873b6fe-68a4-4ba8-8dca-8ac86011008c,std_1659629450482_196,UBxi-Tnzg
tch_20220803-114456_4,445d01c2-2bb3-4b3b-ba93-008c93526886,std_1659629453594_204,Q6d4-YzBF
tch_20220802-183429_99,0be9cb6d-6705-418d-a963-e760b2658b09,std_1659629451163_199,p7pQ-nsF9
tch_20220803-114456_2,049d7112-e3ef-41e3-88b8-2efe0b0ba109,std_1659629461175_202,aqRE-MD8Y
tch_20220803-114456_5,0e4609b5-405e-4030-98ef-7d300a958e20,std_1659629463600_205,ikmc-2Fxz
tch_20220802-183429_97,3bfde4c4-8e1c-4059-8602-0242cfd09222,std_1659629467246_197,dnUR-k3AW
tch_20220803-114456_6,375e6e89-0b9a-4406-8045-3299669ff80e,std_1659629473605_206,BxD8-7Zvr
tch_20220802-183429_98,dac3cc24-6465-4c7e-a08b-b71aa58d34a6,std_1659629469444_198,hMG7-48a7
tch_20220802-183429_100,3d22f322-9a3b-44ed-be48-675a3929d50c,std_1659629470107_200,pa39-ng3L
tch_20220803-114456_3,69572603-4908-4261-9943-4f8c3b664526,std_1659629474946_203,g8KR-7Btn
tch_20220803-114456_1,50208178-b04b-472a-8ec9-ed8fd7f50f76,std_1659629476192_201,3NE7-vx2v
tch_20220802-183429_99,9b04c1d1-9032-4a32-bac9-d7cbd15d8dca,std_1659629478909_199,p7pQ-nsF9
tch_20220803-114456_4,984c5155-42e5-40c0-baf3-999cd3fd8db6,std_1659629478033_204,Q6d4-YzBF
tch_20220803-114456_7,977e5449-f022-41f4-91f0-d7beab865a2c,std_1659629483611_207,67jF-494L
tch_20220803-114456_2,a59a38da-e210-436f-bf56-cf4d59519b94,std_1659629487556_202,aqRE-MD8Y
tch_20220803-114456_5,7381872f-c2e5-4388-b735-aaacc59758ab,std_1659629492816_205,ikmc-2Fxz
tch_20220803-114456_6,32bcae49-23dc-4453-86c1-3cb57ad3d02a,std_1659629496290_206,BxD8-7Zvr
tch_20220803-114456_8,728b43a6-5e98-49c9-8128-b5dd302cb412,std_1659629493618_208,B6Ci-4Jea
tch_20220803-114456_3,99ecfa23-6e05-427f-b750-e637ebc833b4,std_1659629501358_203,g8KR-7Btn
tch_20220802-183429_100,c9d53939-bf5c-4dd4-bea5-9edeaab0155a,std_1659629500659_200,pa39-ng3L
tch_20220803-114456_9,88286e18-aa6b-45c7-babe-249ca1b8c5e5,std_1659629503623_209,4b9W-UNZA
tch_20220803-114456_7,de738ace-6b40-4a39-8c68-eee38d0dcaa5,std_1659629508232_207,67jF-494L
tch_20220803-114456_4,e5dc269c-b59e-4ef4-885e-55b9586cf610,std_1659629507544_204,Q6d4-YzBF
tch_20220803-114456_1,6322bedd-0cdf-4219-922b-1b36753c587b,std_1659629505132_201,3NE7-vx2v
tch_20220803-114456_2,0f78660e-2730-4cfc-8c86-88e5252431cd,std_1659629511694_202,aqRE-MD8Y
tch_20220803-114456_5,fa7c2092-5728-431a-8511-2281461bca6e,std_1659629516220_205,ikmc-2Fxz
tch_20220803-114456_6,18fea989-b159-4387-b26b-2033f393d3ae,std_1659629519965_206,BxD8-7Zvr
tch_20220803-114456_10,48755d7b-c547-4053-88a8-ed6ff2f4ce8f,std_1659629513627_210,8wAC-rDJ6
tch_20220803-114456_8,67c67eb1-b44d-4784-bb12-eb1da1f6a015,std_1659629520648_208,B6Ci-4Jea
tch_20220803-114456_3,29d76c32-77d6-44d4-93f0-d5b22eb242a0,std_1659629525248_203,g8KR-7Btn
tch_20220803-114456_11,6fdeb868-5c3c-4784-a729-60a9f0a6012e,std_1659629523633_211,UchL-B9n2
tch_20220803-114456_9,6431aea9-dbc8-42e9-9954-c89298897462,std_1659629529816_209,4b9W-UNZA
tch_20220803-114456_7,9df8dfd5-8a7a-4d27-9e5f-33e48992fde3,std_1659629532079_207,67jF-494L
tch_20220803-114456_12,0366370e-f518-4fa7-966d-e1fb73867491,std_1659629533640_212,WG9n-x3D4
tch_20220803-114456_4,9447bcc3-a56e-48ad-9f20-a5a42fa66502,std_1659629534047_204,Q6d4-YzBF
tch_20220803-114456_5,7e8ea90d-2598-4d5f-8d71-d3dcae57f0c1,std_1659629540982_205,ikmc-2Fxz
tch_20220803-114456_13,9000c8fa-9afe-4ad6-8be0-e3c6b0f030c6,std_1659629543644_213,2FzU-3u37
tch_20220803-114456_10,c7b67285-b43d-44c1-a75a-e5eb2bdf7770,std_1659629544494_210,8wAC-rDJ6
tch_20220803-114456_6,f5000f11-bc8e-4901-9e84-b591ce1ec09d,std_1659629543661_206,BxD8-7Zvr
tch_20220803-114456_9,b2212dcf-1f2e-40ce-b160-83fca6a822ff,std_1659629553984_209,4b9W-UNZA
tch_20220803-114456_11,810e0634-c990-45fa-a5f9-de29ba179838,std_1659629551274_211,UchL-B9n2
tch_20220803-114456_8,e4b6945d-85f5-4a61-adb0-2922c06bc0d5,std_1659629548903_208,B6Ci-4Jea
tch_20220803-114456_14,03f6cb09-37bd-4186-a910-3f8d1ada0c33,std_1659629553651_214,x7ag-Pyqi
tch_20220803-114456_12,16f658d1-d45f-4a18-8e32-d79302f9a2cc,std_1659629558492_212,WG9n-x3D4
tch_20220803-114456_7,57eede22-4a19-4ae0-89de-4541f2f3cb73,std_1659629556529_207,67jF-494L
tch_20220803-114456_15,001da047-e233-41a1-9e09-7d0b38d63bc0,std_1659629563657_215,j62u-8om6
tch_20220803-114456_13,de81ac5d-a3ae-46df-b4d1-655eb4b7693f,std_1659629569503_213,2FzU-3u37
tch_20220803-114456_10,39e2aaba-7768-4f2e-8ac1-6093aeb2631a,std_1659629570159_210,8wAC-rDJ6
tch_20220803-114456_9,d7cea5eb-1617-4acf-bd5d-2e14a9073438,std_1659629576943_209,4b9W-UNZA
tch_20220803-114456_16,d2ca0cf6-a689-4afd-b918-5c56b3a71eef,std_1659629573661_216,QhtL-M6Cq
tch_20220803-114456_8,9c86f888-ece0-4267-be3d-ade4ba73ff28,std_1659629578551_208,B6Ci-4Jea
tch_20220803-114456_17,03d94dfa-6526-4e61-bdd4-f18e6f0d0854,std_1659629583668_217,6mB2-cKqo
tch_20220803-114456_14,94ca1409-3e85-4a28-837c-0b0a832574a1,std_1659629581054_214,x7ag-Pyqi
tch_20220803-114456_12,0329b316-5072-44c6-8e08-c7d55d6a0f76,std_1659629582010_212,WG9n-x3D4
tch_20220803-114456_11,b8d69351-b5da-470a-94f4-84a7d006969b,std_1659629578497_211,UchL-B9n2
tch_20220803-114456_15,65b48be5-f50a-4724-8c19-de3b7724d7f6,std_1659629593829_215,j62u-8om6
tch_20220803-114456_18,3ed7711a-c7db-4e41-8dcd-709827592123,std_1659629593673_218,9Hu7-t2Bm
tch_20220803-114456_13,83ebf847-2157-4d9a-aad5-7de18429a56d,std_1659629596888_213,2FzU-3u37
tch_20220803-114456_10,046b2604-5676-4c4e-a6a9-f4448bf54fac,std_1659629597773_210,8wAC-rDJ6
tch_20220803-114456_16,3e1bb9a8-958b-47c2-b96e-ae3546691f02,std_1659629601483_216,QhtL-M6Cq
tch_20220803-114456_19,51353746-63d8-4175-ba71-8e9c04f217b5,std_1659629603796_219,9r3B-Cdrc
tch_20220803-114456_14,ba25caf6-4e58-44f5-b9e2-e20adfa88c7e,std_1659629606931_214,x7ag-Pyqi
tch_20220803-114456_17,a876da70-1bc2-4bfa-b324-fed5f5323cfe,std_1659629606151_217,6mB2-cKqo
tch_20220803-114456_12,5908a9ca-4561-4ff1-94e4-5374370cad40,std_1659629607042_212,WG9n-x3D4
tch_20220803-114456_11,d30770d1-9821-4f47-aa8f-d0fb164c5e0f,std_1659629608181_211,UchL-B9n2
tch_20220803-114456_20,ad2fe0f9-e30d-480d-84e2-1f7529bfcfbf,std_1659629613699_220,64Nm-7MeY
tch_20220803-114456_15,bb7074ab-f364-4c16-8827-83ee9e9f3c57,std_1659629619204_215,j62u-8om6
tch_20220803-114456_21,eb8caefc-a538-4dd4-8ab5-95197a57c11b,std_1659629623690_221,9NU3-sYaN
tch_20220803-114456_13,c53b0bef-a29a-4edb-a6db-7796bea90bba,std_1659629624061_213,2FzU-3u37
tch_20220803-114456_18,d87b8a9c-a06a-44f3-9b62-aeb0ecdf9358,std_1659629623487_218,9Hu7-t2Bm
tch_20220803-114456_19,3d329d4a-8d74-43ac-ac1a-af3e835beabc,std_1659629626718_219,9r3B-Cdrc
tch_20220803-114456_16,a2c942e0-74bd-4a9a-ab42-d2f908d39a62,std_1659629625637_216,QhtL-M6Cq
tch_20220803-114456_14,c0167ae7-38e3-46a2-8103-92916717ada2,std_1659629630100_214,x7ag-Pyqi
tch_20220803-114456_17,147c3bc1-0832-4aba-b871-03c865d38fa7,std_1659629633463_217,6mB2-cKqo
tch_20220803-114456_22,4988c2a9-070d-4bed-9c85-c54540532897,std_1659629633697_222,Pj6a-M7XF
tch_20220803-114456_20,9e3deef3-aa6e-4a73-bd3e-9cece17e831e,std_1659629641122_220,64Nm-7MeY
tch_20220803-114456_23,cd892678-6eda-4016-8831-95ff51f5b554,std_1659629643835_223,rwkx-Dsyz
tch_20220803-114456_15,b0f76073-1bf0-4b4e-8931-2bc6685bc584,std_1659629648258_215,j62u-8om6
tch_20220803-114456_18,abfc81f3-82fc-475b-9897-aed7f0bdc753,std_1659629651605_218,9Hu7-t2Bm
tch_20220803-114456_16,08288362-ed97-436f-b61f-8295bf49d12e,std_1659629652180_216,QhtL-M6Cq
tch_20220803-114456_21,5abe58b4-6727-461e-a04f-13811babe5a1,std_1659629648399_221,9NU3-sYaN
tch_20220803-114456_24,be43a0b0-30ce-452e-929c-d662da81cc71,std_1659629653728_224,y3s3-zLuP
tch_20220803-114456_19,629beec6-9c8c-4a82-8982-dc377c43388e,std_1659629651585_219,9r3B-Cdrc
tch_20220803-114456_17,4f6cdc1c-62a2-476f-9f6d-c607d54fa1f6,std_1659629658648_217,6mB2-cKqo
tch_20220803-114456_22,1d0b20fc-6385-424f-831c-a0873d094a8f,std_1659629660974_222,Pj6a-M7XF
tch_20220803-114456_25,32666f35-6237-4e8a-9814-344aa7e35241,std_1659629663717_225,8qpj-u4xG
tch_20220803-114456_20,bb91d140-715e-4ac0-a8a9-bed091240744,std_1659629668937_220,64Nm-7MeY
tch_20220803-114456_23,74989360-bb0e-4787-b591-ac749bb0ea96,std_1659629669326_223,rwkx-Dsyz
tch_20220803-114456_26,f77a815b-ee3f-4763-9295-c65b8b5483fd,std_1659629673721_226,42ZJ-7G3Z
tch_20220803-114456_24,6c461ef7-bca4-42a6-a824-ed239ac4f075,std_1659629678769_224,y3s3-zLuP
tch_20220803-114456_18,39bce787-1eea-400c-89e2-874cd93077b2,std_1659629674924_218,9Hu7-t2Bm
tch_20220803-114456_21,337708fb-1cfb-4bde-9ee2-9156a8965fbb,std_1659629677187_221,9NU3-sYaN
tch_20220803-114456_19,3a09e6bd-714e-4e60-9a38-119648cec0eb,std_1659629680997_219,9r3B-Cdrc
tch_20220803-114456_27,3e38fc47-feb1-4f52-927c-bae790e32162,std_1659629683757_227,vrqD-z9NM
tch_20220803-114456_22,3b586671-e63c-41cf-a7f5-5612d980480f,std_1659629689708_222,Pj6a-M7XF
tch_20220803-114456_25,eb53d633-7f52-4281-9d6d-707fbdbf876f,std_1659629692207_225,8qpj-u4xG
tch_20220803-114456_28,0ac609ed-c31b-4aca-8573-34cf663c5c62,std_1659629693733_228,8Hgv-4QUd
tch_20220803-114456_23,0f511a19-15cb-489b-ab50-53e5827b89a7,std_1659629698011_223,rwkx-Dsyz
tch_20220803-114456_20,36359368-573f-4ddf-94b8-d662c917b28d,std_1659629695245_220,64Nm-7MeY
tch_20220803-114456_26,8d5de3c9-a631-4c5a-a16d-184bf3993bf6,std_1659629698402_226,42ZJ-7G3Z
tch_20220803-114456_24,ed3892f4-9fcb-4bd1-a830-3424a085875c,std_1659629701483_224,y3s3-zLuP
tch_20220803-114456_29,a707f7ed-e371-44f8-9327-ed6cfc078e2f,std_1659629703740_229,na4h-87H7
tch_20220803-114456_21,afdfcc5e-f6b7-4156-a9a5-cca915c89dcf,std_1659629704712_221,9NU3-sYaN
tch_20220803-114456_27,9d7f5295-ecd4-435b-a027-63eeebef148e,std_1659629708880_227,vrqD-z9NM
tch_20220803-114456_25,5abf7835-2fba-4e8f-a724-05cac40b47de,std_1659629718256_225,8qpj-u4xG
tch_20220803-114456_22,24f40f7c-5e36-465b-bdd1-e1733b5ee45d,std_1659629714126_222,Pj6a-M7XF
tch_20220803-114456_30,52f79962-ae86-4d99-9e42-3dbdeb08a932,std_1659629713744_230,D6Au-3sd2
tch_20220803-114456_31,403f9bdd-cc1d-4e95-af0d-3b688aa39452,std_1659629723749_231,vwpX-NTv4
tch_20220803-114456_23,fd78aeab-62c8-4736-b098-60a30ded083a,std_1659629722022_223,rwkx-Dsyz
tch_20220803-114456_28,b410d932-b58e-44c4-977c-67713f20ecb9,std_1659629721950_228,8Hgv-4QUd
tch_20220803-114456_24,4baa09a8-8ab0-4527-83fd-ed751173e621,std_1659629731087_224,y3s3-zLuP
tch_20220803-114456_26,97d8e2b0-31f6-4b80-9cca-f0427f224731,std_1659629725297_226,42ZJ-7G3Z
tch_20220803-114456_32,6c5507d6-1038-4944-a335-67a63769bcfa,std_1659629733755_232,q9oi-36tC
tch_20220803-114456_29,1dcd4a1a-ba3d-48e3-b2c7-a4822c81ee17,std_1659629734235_229,na4h-87H7
tch_20220803-114456_27,3ef78d60-d9ac-4323-aa02-f338a3f71769,std_1659629737762_227,vrqD-z9NM
tch_20220803-114456_25,497251ba-95fb-45b6-92a1-57cc6f57f531,std_1659629742490_225,8qpj-u4xG
tch_20220803-114456_30,b25705b2-9e88-47ec-ab88-04b61e16420f,std_1659629742947_230,D6Au-3sd2
tch_20220803-114456_33,9534ac69-6591-4507-b0d4-c5f9bf2f4bfc,std_1659629743759_233,438v-FdQs
tch_20220803-114456_28,69507bb6-d3df-4a7b-b247-9dfbe8ad0d78,std_1659629748747_228,8Hgv-4QUd
tch_20220803-114456_31,a2f9e79e-907a-406d-9bdc-d3dc1f1da9da,std_1659629747941_231,vwpX-NTv4
tch_20220803-114456_34,f86e5b9b-8033-47dd-bfaf-92a50f0ddbde,std_1659629753765_234,jeWj-6B97
tch_20220803-114456_26,920d7589-8084-4adc-b574-a6c45ba21f2c,std_1659629755814_226,42ZJ-7G3Z
tch_20220803-114456_32,f133aeb9-1f45-4628-8d08-840f61d8f2c7,std_1659629757658_232,q9oi-36tC
tch_20220803-114456_27,5458633e-d816-4135-9f95-b6ee629d150b,std_1659629765793_227,vrqD-z9NM
tch_20220803-114456_35,5baf7503-aba9-4563-95fd-996887e52c64,std_1659629763771_235,jnri-cQAu
tch_20220803-114456_29,81240349-9d91-4321-a847-877160e39d18,std_1659629765201_229,na4h-87H7
tch_20220803-114456_30,c7cd956f-bd1b-460b-92cd-feae6dc34458,std_1659629768587_230,D6Au-3sd2
tch_20220803-114456_36,8c62f319-0f67-4be9-8522-146f82db5b54,std_1659629773776_236,kifr-C42L
tch_20220803-114456_28,0eda0b1a-f088-4369-a92d-475a2602c568,std_1659629774656_228,8Hgv-4QUd
tch_20220803-114456_31,d2fd9cd8-c073-4734-a53e-b4b57ef2d4d3,std_1659629774693_231,vwpX-NTv4
tch_20220803-114456_33,187f2550-d636-465a-a554-6c83d1e3d123,std_1659629772672_233,438v-FdQs
tch_20220803-114456_32,8940b01b-d0e5-47cf-9015-2366c05e71b6,std_1659629785524_232,q9oi-36tC
tch_20220803-114456_34,c2ca1a6b-8bdb-470c-aa45-197abb541eab,std_1659629781011_234,jeWj-6B97
tch_20220803-114456_37,90eebc17-11f5-44c3-9dae-249e820b8ae3,std_1659629783781_237,6JgQ-3ZKr
tch_20220803-114456_29,7fac53c9-612d-49d0-b641-646939fb6044,std_1659629793101_229,na4h-87H7
tch_20220803-114456_30,1284d129-6487-4689-96f6-ad1fc8f20646,std_1659629795610_230,D6Au-3sd2
tch_20220803-114456_35,d68bd279-d4f9-442d-bf63-cbc25d0d23b8,std_1659629789904_235,jnri-cQAu
tch_20220803-114456_38,5d3cbb4f-b7be-448b-93fe-f688106824b4,std_1659629793786_238,D8E6-7Jba
tch_20220803-114456_31,0bdf83a9-8793-4f8d-8a22-6a615f2ba264,std_1659629801726_231,vwpX-NTv4
tch_20220803-114456_36,7b3cca37-53bd-4575-a700-a1e7dc0abefa,std_1659629797744_236,kifr-C42L
tch_20220803-114456_33,d6e4fa75-6b69-4d97-ba0d-d76c19cb42cb,std_1659629801857_233,438v-FdQs
tch_20220803-114456_39,ee9f8ce9-a4cf-4a1a-9651-4b1fa9a41458,std_1659629803792_239,eQgh-4V29
tch_20220803-114456_34,bfe95c52-4a04-4af3-89d3-3b5446d63c6e,std_1659629810238_234,jeWj-6B97
tch_20220803-114456_37,b6d745ce-9fa3-4cac-9f5a-ea4d50afa2fc,std_1659629812691_237,6JgQ-3ZKr
tch_20220803-114456_40,ab6f8d4b-09f2-4ab7-8dda-d1916668255c,std_1659629813797_240,27h2-iBzo
tch_20220803-114456_32,af08205f-3678-41e9-8d9e-c7acb6812361,std_1659629809798_232,q9oi-36tC
tch_20220803-114456_35,ccfb5ff3-cfbe-4d1c-8786-1c0d53d3c4d4,std_1659629818092_235,jnri-cQAu
tch_20220803-114456_41,289a01b3-12a1-445b-a1c1-9d90663a2c35,std_1659629823803_241,V9Cj-Ly9Q
tch_20220803-114456_38,0c6ab91c-937c-41b9-bdae-30dca889b42c,std_1659629821627_238,D8E6-7Jba
tch_20220803-114456_36,cedb86e8-1f00-4a08-b870-031fa0663142,std_1659629826931_236,kifr-C42L
tch_20220803-114456_33,b6d91571-b5f5-46f2-86f4-72966868dd8d,std_1659629827040_233,438v-FdQs
tch_20220803-114456_39,a66ad02f-8d2e-4423-b6e2-b026c1a6c93f,std_1659629833104_239,eQgh-4V29
tch_20220803-114456_42,2ea300a0-dc1b-4948-b408-60c4e3f78d16,std_1659629833808_242,P6V6-TsGy
tch_20220803-114456_34,6417decf-1bae-4bf2-b7c0-ac7816c22da6,std_1659629833702_234,jeWj-6B97
tch_20220803-114456_43,3fa02757-ac0f-4a34-a101-c0913a444b12,std_1659629843812_243,2Nth-Tfyq
tch_20220803-114456_40,6da59816-dd66-44e9-819f-1f3531c809cf,std_1659629840392_240,27h2-iBzo
tch_20220803-114456_37,f28797e9-4501-4e6d-b72b-d978a29d0b5d,std_1659629838693_237,6JgQ-3ZKr
tch_20220803-114456_35,939e5187-bac4-4c52-988b-629623b3ce34,std_1659629842627_235,jnri-cQAu
tch_20220803-114456_41,85425781-b67e-4077-b6a5-d09e7c0b689b,std_1659629846456_241,V9Cj-Ly9Q
tch_20220803-114456_38,d0231826-c12a-4aa9-8699-f057f7c2e64d,std_1659629848410_238,D8E6-7Jba
tch_20220803-114456_36,3ab05d22-ee09-4177-89bb-fa7f66b17b7b,std_1659629853826_236,kifr-C42L
tch_20220803-114456_44,e6af1977-a1e8-4af5-8d88-26baa0fe9059,std_1659629853818_244,PYp2-MWvn
tch_20220803-114456_39,b141850c-0bdc-4303-8aa2-78ccca47040b,std_1659629856497_239,eQgh-4V29
tch_20220803-114456_42,eedecf53-211e-4679-9dc3-b2368b98e64a,std_1659629860445_242,P6V6-TsGy
tch_20220803-114456_45,30cf8e2e-df69-487e-a6a1-185bb8f6d3dc,std_1659629863824_245,9g6t-CuU4
tch_20220803-114456_40,aedd7a1f-ee5e-481f-a80b-e9f8f9009c6b,std_1659629868970_240,27h2-iBzo
tch_20220803-114456_43,1bc922da-c55a-4522-a1a0-b37f2549cb23,std_1659629867739_243,2Nth-Tfyq
tch_20220803-114456_37,7470c7d0-8652-4480-ad04-1190f58652e9,std_1659629869101_237,6JgQ-3ZKr
tch_20220803-114456_46,42aced5b-d0bf-42c8-9e63-834374242583,std_1659629873829_246,7PFL-w9aJ
tch_20220803-114456_41,1ca465ad-7fdf-4703-bf44-f1e67e0963bf,std_1659629870562_241,V9Cj-Ly9Q
tch_20220803-114456_38,5b2ffa0a-b55d-44cc-9f12-4e45ff2cfdf3,std_1659629875231_238,D8E6-7Jba
tch_20220803-114456_44,383eb080-702c-4f13-99f2-2c9aa6e49450,std_1659629879225_244,PYp2-MWvn
tch_20220803-114456_39,a400512b-5b27-4d51-afa6-bfd283a0c843,std_1659629880461_239,eQgh-4V29
tch_20220803-114456_45,2bfe0f4c-4e8e-43d1-a990-221b64245d06,std_1659629888624_245,9g6t-CuU4
tch_20220803-114456_47,653f3b7a-fe1f-4bb3-9c88-078ab47a76a1,std_1659629883835_247,P6R3-iTi7
tch_20220803-114456_42,f1a946f0-5b95-4d6b-bf64-60a0bff79137,std_1659629887640_242,P6V6-TsGy
tch_20220803-114456_40,4b908d0f-0a0c-440e-808c-ffb43051bf95,std_1659629892808_240,27h2-iBzo
tch_20220803-114456_43,f5a0075a-7fef-4d1f-a483-49623d57df49,std_1659629893859_243,2Nth-Tfyq
tch_20220803-114456_48,0b7dc6a9-0cce-472d-b1d3-c4fe416b55e0,std_1659629893839_248,9ZTV-neWo
