stdextid,groupid,tchextid
std_1659601920906_73,de2d349f-b405-4051-a8f6-288394e83a46,tch_20220804-124140_73
std_1659601841127_74,d6c0393d-8a6c-4ff2-bd37-bd2ab19b4fc4,tch_20220804-124140_74
std_1659601973247_74,ffe32f28-9ee1-4bee-9863-5f8cd4bd9a07,tch_20220804-124140_74
std_1659601761098_75,bd204f52-8a5c-447c-9d6f-fcc48e30f31d,tch_20220804-124140_75
std_1659601889211_75,3135165f-0355-4fa9-805d-2ffdba32407b,tch_20220804-124140_75
std_1659602025116_75,f7a18df0-e2a4-4d64-bfe3-3e61b52d2743,tch_20220804-124140_75
std_1659601825915_76,a04f1900-7987-41d8-b2c4-8b0780ab1fbf,tch_20220804-124140_76
std_1659601959111_76,26c55453-e69c-4c4d-bef1-098610da7f12,tch_20220804-124140_76
std_1659601891591_77,f44684f7-2eb2-4db7-aed5-94f60bcc0ecf,tch_20220804-124140_77
std_1659602092622_76,7b0b08c8-aad0-4821-bcf9-bd4920cca6f0,tch_20220804-124140_76
std_1659602025517_77,65d152c6-7690-4545-a776-20b01a0c08ea,tch_20220804-124140_77
std_1659602161676_77,b8cbc386-4748-4911-a184-3e1e9c3a2acb,tch_20220804-124140_77
std_1659601951681_78,846aba4f-4606-41e2-9b12-9853acdc0e89,tch_20220804-124140_78
std_1659602080855_78,96e9bd07-4a13-43ac-87c4-0d0428edbfb8,tch_20220804-124140_78
std_1659602010181_79,f6618dca-0921-445c-b705-1db8c84344c8,tch_20220804-124140_79
std_1659602217708_78,529cf28f-4966-411c-a0d9-2356cf57054c,tch_20220804-124140_78
std_1659602138656_79,d10d690b-374c-4d62-aa94-f3ce4b74cdc6,tch_20220804-124140_79
std_1659602262194_79,cc34fe32-2d77-4ec2-a03b-9c12728b1a4a,tch_20220804-124140_79
std_1659602061425_80,0335b46f-0ab2-41ac-95c6-e94b7c8facbc,tch_20220804-124140_80
std_1659602193017_80,fcbf5bb7-121f-4d01-bc25-95990161252f,tch_20220804-124140_80
std_1659602323092_80,dcbf6f01-298d-4e88-a743-5698dce658a2,tch_20220804-124140_80
std_1659602129621_81,eb784f2b-5723-4382-bf9a-9ca36e84f139,tch_20220804-124140_81
std_1659602261816_81,85a34d3d-3d66-41a0-b868-7751cecce08b,tch_20220804-124140_81
std_1659602397633_81,f214425f-a3f6-4550-b340-a5704d356dc3,tch_20220804-124140_81
std_1659602185570_82,782015fe-045c-454e-8a89-b70d9317f719,tch_20220804-124140_82
std_1659602324638_82,f65a56ed-6308-4bf0-ba0d-eb81e05a6d9b,tch_20220804-124140_82
std_1659602251389_83,232b84c7-b5ce-40ec-8283-b1dfc11a2632,tch_20220804-124140_83
std_1659602460245_82,e87cac67-3484-4e58-b811-21562afc9f94,tch_20220804-124140_82
std_1659602382586_83,0a31387f-a3fe-4242-9127-2c5b0350dd70,tch_20220804-124140_83
std_1659602517667_83,60ff8cd1-4ac5-4f48-acd0-52ce79036a75,tch_20220804-124140_83
std_1659602306695_84,2552e649-fe89-4a2a-acb5-e293cba5cb54,tch_20220804-124140_84
std_1659602432411_84,642e9a25-7610-4419-9ffe-d265402cec3c,tch_20220804-124140_84
std_1659602568796_84,9d296302-1961-433f-85e9-c154fcc9a1b1,tch_20220804-124140_84
std_1659602372710_85,c77c3f27-482a-4091-b07c-7650d7f8c346,tch_20220804-124140_85
std_1659602506240_85,ef9e9a07-366f-4fec-9c79-74ddc70cabf1,tch_20220804-124140_85
std_1659602644111_85,8aa5ab15-d5b4-4384-bb31-a6e160bc38a2,tch_20220804-124140_85
std_1659602442752_86,35e9315b-abe7-44e5-b6ff-dac1826f8fb6,tch_20220804-124140_86
std_1659602577194_86,f2c6c012-09b0-4e56-86d5-4d921eb32020,tch_20220804-124140_86
std_1659602712094_86,b2e249ae-37fe-4ab8-9519-41ff6de1c825,tch_20220804-124140_86
std_1659602493768_87,9e677e2d-2973-4ed6-ae42-d9b083ef3f50,tch_20220804-124140_87
std_1659602631682_87,28436535-c520-4f52-a826-cccf9abf39f2,tch_20220804-124140_87
std_1659602548697_88,a04e9a6d-447f-4b1f-99ae-121961b7feb4,tch_20220804-124140_88
std_1659602677539_88,914cc399-0210-4885-94c0-25eb603039d8,tch_20220804-124140_88
std_1659602769613_87,61c4159c-a16b-4a83-8d41-efc93e86982a,tch_20220804-124140_87
std_1659602810562_88,70f0ff41-775f-4db3-8ef8-f46589dc958e,tch_20220804-124140_88
std_1659602602758_89,f8d8a036-dd96-421d-94c2-cbb2c6810886,tch_20220804-124140_89
std_1659602732588_89,860b81ae-a795-4086-b900-6b321b975731,tch_20220804-124140_89
std_1659602863580_89,04e88b7d-a191-4d4e-b565-5b55add92673,tch_20220804-124140_89
std_1659602677653_90,28e917ad-1068-40db-a942-0abc468c6304,tch_20220804-124140_90
std_1659602809322_90,a4a26329-ce29-4628-ba55-e1c062e66f91,tch_20220804-124140_90
std_1659602734576_91,824d85d4-bbc7-418d-8bd6-5ca9d6dcbb8d,tch_20220804-124140_91
std_1659602944444_90,39047ca8-c596-4822-866b-6f3e7828bb20,tch_20220804-124140_90
std_1659602865460_91,c5e495fa-2c36-4d6f-8e85-9478304de6fa,tch_20220804-124140_91
std_1659602991911_91,d71c0ed4-37b1-44b7-8785-e27dd2d43a74,tch_20220804-124140_91
std_1659602798182_92,383c4abc-137d-419c-b0b0-3451bb1d9cc8,tch_20220804-124140_92
std_1659602928881_92,914b1c48-069f-4571-97be-3605a9baa4de,tch_20220804-124140_92
std_1659603065824_92,ccfefd0d-ef93-41e7-a74b-6ae282c0b325,tch_20220804-124140_92
std_1659602852752_93,05f18bf7-ce20-4fc3-a031-54785560e5df,tch_20220804-124140_93
std_1659602979704_93,1368ddbd-6443-4632-bec2-8d3460521355,tch_20220804-124140_93
std_1659602904854_94,6293a415-0f80-4f96-b67a-405a217dd8a7,tch_20220804-124140_94
std_1659603120140_93,9c75ff74-7a7f-43f7-90fc-cab78126f40d,tch_20220804-124140_93
std_1659603042719_94,47e528ca-1394-496c-a71b-0c4ff43744e7,tch_20220804-124140_94
std_1659603178633_94,102a7093-d558-475e-a807-608fcaeb2db4,tch_20220804-124140_94
std_1659602970688_95,b33112ed-d207-4ec7-b029-56008656a0c8,tch_20220804-124140_95
std_1659603103903_95,9a6dd2f0-90a3-45f9-a191-59029c610979,tch_20220804-124140_95
std_1659603235173_95,0d76f345-f586-45fa-b500-68f941d057bc,tch_20220804-124140_95
std_1659603040229_96,94eb4109-0e65-4e17-a07e-6f5d95c23178,tch_20220804-124140_96
std_1659603173546_96,11aad861-5dc9-4213-b324-a6ec5ab4fbe3,tch_20220804-124140_96
std_1659603093522_97,196ecf67-eed9-49f6-85c4-baacf7177d7d,tch_20220804-124140_97
std_1659603307916_96,08f12a4c-33a0-4ed2-9cce-1b3231955073,tch_20220804-124140_96
std_1659603219067_97,2f59ddd5-ac76-4c6c-b930-f669873af32b,tch_20220804-124140_97
std_1659603351105_97,21d1b866-ed7b-45ee-b295-8679648df035,tch_20220804-124140_97
std_1659603232642_99,2e8b414b-7b83-45e7-8d4f-0bfb57b776fc,tch_20220804-124140_99
std_1659603366570_99,f962b5c4-931f-413a-89e4-1ac395c3958a,tch_20220804-124140_99
std_1659603287369_100,e29fcae6-7781-4eff-a70a-148747569290,tch_20220804-124140_100
std_1659603499228_99,f06d75cb-4dff-400c-b612-7be85c0396f0,tch_20220804-124140_99
std_1659603424456_100,80709f31-5e91-4d95-9b8a-46c739ec0c09,tch_20220804-124140_100
std_1659603554887_100,fab4703d-f627-46d0-9bfb-6a6f4e456ead,tch_20220804-124140_100
